"","pool","prevalence","above.llod","limit","pos","total.tests","tests.per.sample","tn","tp","fn","fp","ppa","est","lwr.ci","upr.ci"
"1",2,0.001,0.05,35,1.42633995967505,2.88289361283144,1.44144680641572,0.0475510268938911,0.941446806415722,0.0110021666903866,0,0.98844855,0.98844855,0.986155893786505,0.990449674201089
"2",2,0.001,0.1,35,1.42633995967505,2.85229390369287,1.42614695184644,0.0475510268938911,0.926146951846438,0.0263020212596712,0,0.97238485,0.97238485,0.96898227638609,0.975508419723112
"3",2,0.001,0.15,35,1.42633995967505,2.82466405427082,1.41233202713541,0.0475510268938911,0.912332027135409,0.0401169459707001,0,0.957880215,0.957880215,0.95375782510436,0.96173315930792
"4",2,0.001,0.2,35,1.42633995967505,2.78845189669087,1.39422594834544,0.0475510268938911,0.894225948345437,0.0582230247606716,0,0.93887019,0.93887019,0.933995510294382,0.943487293067437
"5",2,0.001,0.25,35,1.42633995967505,2.74557166289919,1.3727858314496,0.0475510268938911,0.872785831449598,0.0796631416565112,0,0.916359675,0.916359675,0.910761479819365,0.921713958454981
"6",2,0.001,0.3,35,1.42633995967505,2.70413363686708,1.35206681843354,0.0475510268938911,0.852066818433542,0.100382154672567,0,0.894606265,0.894606265,0.888422647830997,0.900558986062687
"7",2,0.01,0.05,35,1.49021052594733,2.96671226502037,1.48335613251018,0.00490098764827099,0.983356132510185,0.0117428798415442,0,0.988199285,0.988199285,0.985884575165799,0.990222702719067
"8",2,0.01,0.1,35,1.49021052594733,2.93004536411373,1.46502268205686,0.00490098764827099,0.965022682056865,0.0300763302948643,0,0.96977554,0.96977554,0.966230164317761,0.973043689261195
"9",2,0.01,0.15,35,1.49021052594733,2.90377137680199,1.451885688401,0.00490098764827099,0.951885688400996,0.0432133239507331,0,0.956573845,0.956573845,0.952394046332882,0.960485030382877
"10",2,0.01,0.2,35,1.49021052594733,2.87534620434733,1.43767310217367,0.00490098764827099,0.937673102173666,0.0574259101780627,0,0.94229126,0.94229126,0.93754044347281,0.946782394357473
"11",2,0.01,0.25,35,1.49021052594733,2.81835490366291,1.40917745183146,0.00490098764827099,0.909177451831457,0.0859215605202718,0,0.913655265,0.913655265,0.907979029598637,0.919089214484511
"12",2,0.01,0.3,35,1.49021052594733,2.77408473978161,1.3870423698908,0.00490098764827099,0.887042369890804,0.108056642460925,0,0.891411165,0.891411165,0.885148902371408,0.897444433379482
"13",2,0.03,0.05,35,1.49516961912921,2.97475809155948,1.48737904577974,0.00158951679128778,0.987379045779739,0.0110314374289731,0,0.988951,0.988951,0.986703556763162,0.990906418147804
"14",2,0.03,0.1,35,1.49516961912921,2.93836951389911,1.46918475694955,0.00158951679128778,0.969184756949554,0.0292257262591586,0,0.970727745,0.970727745,0.967233667859639,0.973943951072882
"15",2,0.03,0.15,35,1.49516961912921,2.91351989566864,1.45675994783432,0.00158951679128778,0.956759947834319,0.0416505353743929,0,0.958283155,0.958283155,0.954178677939669,0.962117929071854
"16",2,0.03,0.2,35,1.49516961912921,2.8801705793602,1.4400852896801,0.00158951679128778,0.940085289680101,0.0583251935286107,0,0.94158195,0.94158195,0.936805093371253,0.94609956185284
"17",2,0.03,0.25,35,1.49516961912921,2.83291155796128,1.41645577898064,0.00158951679128778,0.916455778980638,0.0819547042280741,0,0.91791482,0.91791482,0.912362260199478,0.923222531952662
"18",2,0.03,0.3,35,1.49516961912921,2.79105275915214,1.39552637957607,0.00158951679128778,0.895526379576069,0.102884103632643,0,0.8969521,0.8969521,0.890827319089463,0.902844587108723
"19",2,0.05,0.05,35,1.49616508821322,2.97366529443259,1.4868326472163,0.000924785006698927,0.986832647216295,0.0122425677770064,0,0.9877461,0.9877461,0.985391902800157,0.989809433877847
"20",2,0.05,0.1,35,1.49616508821322,2.93894944884351,1.46947472442175,0.000924785006698927,0.969474724421753,0.0296004905715479,0,0.97037211,0.97037211,0.966858767807787,0.973607822398427
"21",2,0.05,0.15,35,1.49616508821322,2.91529882083507,1.45764941041754,0.000924785006698927,0.957649410417537,0.0414258045757645,0,0.95853585,0.95853585,0.954442657127947,0.962359178289647
"22",2,0.05,0.2,35,1.49616508821322,2.88372563627002,1.44186281813501,0.000924785006698927,0.941862818135008,0.0572123968582927,0,0.942734645,0.942734645,0.938000204291226,0.947209129890998
"23",2,0.05,0.25,35,1.49616508821322,2.83351482345829,1.41675741172914,0.000924785006698927,0.916757411729143,0.0823178032641581,0,0.917606,0.917606,0.912044332887415,0.922923005232913
"24",2,0.05,0.3,35,1.49616508821322,2.7855352653057,1.39276763265285,0.000924785006698927,0.892767632652852,0.106307582340449,0,0.893594015,0.893594015,0.887385298369584,0.899572438282237
"25",2,0.1,0.05,35,1.49691184284594,2.97434707466817,1.48717353733408,0.000426134121769141,0.987173537334084,0.012400328544147,0,0.987594385,0.987594385,0.985227137672062,0.989670910554207
"26",2,0.1,0.1,35,1.49691184284594,2.94032780761886,1.47016390380943,0.000426134121769141,0.970163903809429,0.0294099620688022,0,0.9705775,0.9705775,0.967075268372341,0.973801962566459
"27",2,0.1,0.15,35,1.49691184284594,2.91634738085343,1.45817369042671,0.000426134121769141,0.958173690426713,0.041400175451518,0,0.958582175,0.958582175,0.954491055048072,0.962403400731045
"28",2,0.1,0.2,35,1.49691184284594,2.88807221500308,1.44403610750154,0.000426134121769141,0.944036107501539,0.055537758376692,0,0.944438565,0.944438565,0.939767776834617,0.948848343962257
