"","pool","prevalence","above.llod","limit","tau","tau_relative_var","mode","mode_prev","pos1","n_eff","prevalence_corr","pos_corr","pos_null","total.tests","total.tests_corr","total.tests_null","tests.per.sample","tests.per.sample_corr","tests.per.sample_null","tn1","tp1","fn1","fp1","ppa","ppa_corr","tn_corr","tp_corr","fn_corr","fp_corr","ppa_null","tn_null","tp_null","fn_null","fp_null"
"22",4,0.1,0.15,35,0.15,1,"none","none",1.58041451957766,3.63751999842596,0.673353645737057,1.23525151309153,1.16268517723479,4.74691199190934,4.66307748022068,4.64013870601627,1.18672799797733,1.16576937005517,1.16003467650407,0.000412113063023384,0.936727997977335,0.062859888959642,0,0.93711419497863,0.910381913346903,0.000242339206695135,0.915769370055169,0.0839882907381354,0,0.910381913346903,0.000381418872391872,0.910034676504068,0.0895839046235397,0
"23",4,0.1,0.15,35,0.3,1,"none","none",2.0705275777303,3.28670607340827,0.665989738383727,1.66192146629247,1.16268517723479,4.86315304974969,4.76921740084731,4.67626147417667,1.21578826243742,1.19230435021183,1.16906536854417,0.000398625033243403,0.965788262437422,0.0338131125293349,0,0.966173403342448,0.919416051177668,0.000134004507984171,0.942304350211828,0.0575616452801878,0,0.919416051177668,0.000381418872391872,0.919065368544169,0.0805532125834394,0
"24",4,0.1,0.15,35,0.45,1,"none","none",2.52866835814623,2.98136821532716,0.659354820723078,1.70817845600125,1.16268517723479,4.92320169021621,4.80541561573439,4.6568902089758,1.23080042255405,1.2013539039336,1.16422255224395,0.000386971376304037,0.980800422554054,0.018812606069642,0,0.981180111172076,0.914571387031114,0.000104433257555207,0.951353903933597,0.0485416628088476,0,0.914571387031114,0.000381418872391872,0.91422255224395,0.0853960288836577,0
"25",5,0.001,0.15,35,0.15,1,"none","none",1.54696574671103,4.15423216269625,0.9942,0.985124632878438,0.96357457002279,5.5236249091491,5.33089177204343,5.26587083906538,1.10472498182982,1.06617835440869,1.05317416781308,0.0331464083056058,0.90472498182982,0.0621286098645738,0,0.93574145,0.887198821913514,0.0242096233082357,0.866178354408685,0.109612022283079,0,0.887198821913514,0.0383506529314979,0.853174167813075,0.108475179255427,0
"26",5,0.001,0.15,35,0.3,1,"none","none",2.07817032106065,3.40950713655636,0.9966,1.4845653704527,0.96357457002279,5.57259674049543,5.64528820151791,5.2975437181427,1.11451934809909,1.12905764030358,1.05950874362854,0.055377126790616,0.914519348099085,0.0301035251102986,0,0.9681317,0.893786021119519,0.0118398406534905,0.929057640303583,0.0591025190429268,0,0.893786021119519,0.0383506529314979,0.85950874362854,0.102140603439962,0
"27",5,0.001,0.15,35,0.45,1,"none","none",2.69282554337373,3.37583745273438,0.995,1.48910692843972,0.96357457002279,5.73912771085786,5.66892814907703,5.31770180792572,1.14782554217157,1.13378562981541,1.06354036158514,0.0382765916522408,0.947825542171571,0.0138978661761877,0,0.98554899875,0.897978420322923,0.00925646584283014,0.933785629815406,0.0569579043417635,0,0.897978420322923,0.0383506529314979,0.863540361585144,0.0981089854833583,0
"28",5,0.01,0.15,35,0.15,1,"none","none",1.61289311694305,4.21226411545995,0.956066250412427,1.03168723222813,1.01625710329636,5.67428992925983,5.46204223928385,5.44930271021473,1.13485798585197,1.09240844785677,1.08986054204295,0.00433344841073288,0.934857985851966,0.0608085657373014,0,0.938926776599817,0.893313916386542,0.00236771995462027,0.89240844785677,0.10522383218861,0,0.893313916386542,0.00386580157350012,0.889860542042945,0.106273656383554,0
"29",5,0.01,0.15,35,0.3,1,"none","none",2.21765675078831,3.36044636162823,0.94748247692375,1.52569384688968,1.01625710329636,5.82731291354247,5.70062421185705,5.45617623839891,1.16546258270849,1.14012484237141,1.09123524767978,0.0035952800390696,0.965462582708494,0.0309421372524363,0,0.96894621569672,0.894693956986502,0.00105451990906494,0.940124842371411,0.0588206377195239,0,0.894693956986502,0.00386580157350012,0.891235247679782,0.104898950746718,0
"30",5,0.01,0.15,35,0.45,1,"none","none",2.8265045193329,2.56468502016658,0.951418932637689,1.55147411319284,1.01625710329636,5.90473789591898,5.68811404780695,5.44315060916366,1.1809475791838,1.13762280956139,1.08863012183273,0.00390154838948046,0.980947579183797,0.0151508724267227,0,0.984789784180242,0.892078721156666,0.00119256520346913,0.937622809561389,0.0611846252351416,0,0.892078721156666,0.00386580157350012,0.888630121832732,0.107504076593768,0
"31",5,0.05,0.15,35,0.15,1,"none","none",1.70042198055882,4.20451394472332,0.787509723771287,1.20150622130367,1.10436799383199,5.72632952177417,5.56786335966327,5.53659544621494,1.14526590435483,1.11357267193265,1.10731908924299,0.00074067054030433,0.945265904354834,0.0539934251048616,0,0.945966553913431,0.907939785136365,0.000396320794251762,0.913572671932654,0.0860310072730945,0,0.907939785136365,0.000683631121289846,0.907319089242989,0.0919972796357212,0
"32",5,0.05,0.15,35,0.3,1,"none","none",2.32434805244368,3.56104247451655,0.776747003987613,1.64427840592672,1.10436799383199,5.8412979896568,5.71075214797534,5.48676595509755,1.16825959793136,1.14215042959507,1.09735319101951,0.000695360777638856,0.96825959793136,0.0310450412910008,0,0.968933356183396,0.897967069253945,0.000183564555389388,0.942150429595067,0.0576660058495437,0,0.897967069253945,0.000683631121289846,0.897353191019509,0.101963177859201,0
"33",5,0.05,0.15,35,0.45,1,"none","none",2.91514319381606,2.73426443030011,0.761418961813528,1.76966973575409,1.10436799383199,5.92907850278839,5.72959874767686,5.49195662409502,1.18581570055768,1.14591974953537,1.098391324819,0.000637882433421702,0.985815700557678,0.0135464170088999,0,0.98644493645418,0.899005913239517,0.000193811167666411,0.945919749535371,0.0538864392969627,0,0.899005913239517,0.000683631121289846,0.898391324819003,0.100925044059707,0
"34",5,0.1,0.15,35,0.15,1,"none","none",1.84551098147733,4.10360727438788,0.591536799540079,1.72266063041084,1.22061939217851,5.73604032478026,5.68649577474098,5.56185547115472,1.14720806495605,1.1372991549482,1.11237109423094,0.000289556325099728,0.947208064956053,0.0525023787188473,0,0.947482414482087,0.912634211618764,0.00012476176959865,0.937299154948196,0.0625760832822055,0,0.912634211618764,0.000288305417954996,0.912371094230943,0.0873406003511019,0
"35",5,0.1,0.15,35,0.3,1,"none","none",2.48368643057464,3.47792629584445,0.593404008664547,1.88202379311244,1.22061939217851,5.86515892447352,5.75390073520791,5.54979555626089,1.1730317848947,1.15078014704158,1.10995911125218,0.00029180359073173,0.973031784894705,0.0266764115145637,0,0.973315801940627,0.910221533051696,7.83598523427837e-05,0.950780147041583,0.0491414931060745,0,0.910221533051696,0.000288305417954996,0.909959111252178,0.0897525833298672,0
"36",5,0.1,0.15,35,0.45,1,"none","none",3.06741909798718,3.02458787606696,0.599847578172753,2.27349352217104,1.22061939217851,5.93731698990962,5.80630162921244,5.56500176411239,1.18746339798192,1.16126032584249,1.11300035282248,0.000299719686466665,0.987463397981924,0.0122368823316093,0,0.987759448934263,0.913263651681278,4.75648854489185e-05,0.961260325842487,0.0386921092720638,0,0.913263651681278,0.000288305417954996,0.913000352822476,0.0867113417595685,0
