"","pool","prevalence","above.llod","limit","tau","tau_relative_var","mode","mode_prev","pos1","n_eff","prevalence_corr","pos_corr","pos_null","total.tests","total.tests_corr","total.tests_null","tests.per.sample","tests.per.sample_corr","tests.per.sample_null","tn1","tp1","fn1","fp1","ppa","ppa_corr","tn_corr","tp_corr","fn_corr","fp_corr","ppa_null","tn_null","tp_null","fn_null","fp_null"
"11",6,0.1,0.15,35,0.3,1,"none","none",2.90464727942149,3.64202453220777,0.533313576053795,2.21121840898942,1.28023136149984,6.87471705457859,6.73314163864985,6.46314498484337,1.1457861757631,1.12219027310831,1.07719083080723,0.000228501060231266,0.979119509096432,0.0206519898433366,0,0.979343290076545,0.910730707979144,5.62160049922316e-05,0.955523606441641,0.0444201775533666,0,0.910730707979144,0.000226789144995612,0.91052416414056,0.0892490467144437,0
"12",6,0.1,0.15,35,0.45,1,"none","none",3.64794547343833,2.91595215562788,0.532832733743656,2.63703454803928,1.28023136149984,6.9503710760419,6.80161505954691,6.4178581472337,1.15839517934032,1.13360250992449,1.06964302453895,0.00022806016358643,0.991728512673649,0.00804342716276422,0,0.991954738033475,0.90318118956204,4.565270123554e-05,0.966935843257819,0.0330185040409458,0,0.90318118956204,0.000226789144995612,0.902976357872283,0.0967968529827211,0
"13",7,0.001,0.15,35,0.15,1,"none","none",1.83483707198631,4.82441162182007,0.9944,1.48667173318349,0.975251032530758,7.3864336996877,7.42588593931905,6.953618971859,1.0552048142411,1.06084084847415,0.993374138837,0.0342962779019397,0.912347671383957,0.0533560507141034,0,0.94474904725625,0.874720376887379,0.0107183649454295,0.917983705617008,0.0712979294375629,0,0.874720376887379,0.0276698491850015,0.850516995979858,0.121813154835141,0
"14",7,0.001,0.15,35,0.3,1,"none","none",2.77532700529054,3.52890792122158,0.992004146645518,1.49239973474517,0.975251032530758,7.68311185120781,7.42684415369763,6.94682488084877,1.0975874073154,1.06097773624252,0.992403554406967,0.0242121887945671,0.954730264458259,0.0210575467471737,0,0.978419953082668,0.873722172286586,0.0099647660457779,0.918120593385376,0.071914640568846,0,0.873722172286586,0.0276698491850015,0.849546411549824,0.122783739265174,0
"15",7,0.001,0.15,35,0.45,1,"none","none",3.61261008101582,2.78457441549553,0.9918,1.03696500633865,0.975251032530758,7.78781977441608,7.21178949737079,7.02559834009261,1.11254568205944,1.03025564248154,1.00365690572752,0.0236188970227521,0.969688539202297,0.0066925637749513,0,0.993145541475,0.885295763120025,0.000195057089704256,0.887398499624399,0.112406443285897,0,0.885295763120025,0.0276698491850015,0.860799762870373,0.111530387944625,0
"16",7,0.01,0.15,35,0.15,1,"none","none",1.94825189548676,5.23221416011165,0.940576014504508,1.53519933442322,1.02758228798866,7.60445939927499,7.50462115724188,7.12663898448599,1.08635134275357,1.07208873674884,1.018091283498,0.00315565465227721,0.943494199896428,0.0533501454512949,0,0.946480966963117,0.877635788073096,0.000851034871743238,0.929231593891697,0.0699173712365608,0,0.877635788073096,0.00273649669359202,0.875234140640856,0.122029362665552,0
"17",7,0.01,0.15,35,0.3,1,"none","none",2.85288118857638,3.52432792062102,0.929846641874509,1.58555448508483,1.02758228798866,7.82984508313455,7.50597440991412,7.12351625577353,1.11854929759065,1.07228205855916,1.01764517939622,0.00264388834961318,0.975692154733508,0.0216639569168793,0,0.978278614164172,0.877188459859138,0.000821645630941309,0.929424915702017,0.0697534386670416,0,0.877188459859138,0.00273649669359202,0.874788036539076,0.122475466767332,0
"18",7,0.01,0.15,35,0.45,1,"none","none",3.74918730675153,2.67532774775165,0.926802893081575,1.31634584317455,1.02758228798866,7.93731297610902,7.30523950222773,7.16066525891852,1.13390185372986,1.04360564317539,1.0229521798455,0.0025259518375256,0.991044710872717,0.00642933728975779,0,0.993554381388065,0.882510022747671,0.00016125832020658,0.900748500318248,0.0990902413615457,0,0.882510022747671,0.00273649669359202,0.880095036988361,0.117168466318047,0
"19",7,0.05,0.15,35,0.15,1,"none","none",2.12246908779369,4.88523844674787,0.714313941771263,1.69371267544554,1.15969930394008,7.653017624752,7.54812649345844,7.22071261263372,1.09328823210743,1.07830378477978,1.03153037323339,0.000499819219993173,0.950431089250286,0.0490690915297208,0,0.950906370530691,0.889084679092163,0.000174465637511365,0.935446641922634,0.0643788924398548,0,0.889084679092163,0.000462777872111612,0.888673230376246,0.110863991751643,0
"20",7,0.05,0.15,35,0.3,1,"none","none",3.07777912991393,3.55786448560566,0.699609917828294,1.93970326099149,1.15969930394008,7.85912946299316,7.57442231121675,7.20014053014953,1.12273278042759,1.08206033017382,1.02859150430708,0.000465584073573454,0.979875637570452,0.0196587783559745,0,0.980332064566527,0.886144449492652,0.000131461456806441,0.939203187316679,0.0606653512265144,0,0.886144449492652,0.000462777872111612,0.885734361449932,0.113802860677956,0
"21",7,0.05,0.15,35,0.45,1,"none","none",3.9533569978915,2.82891705397277,0.68203652618288,2.32592018530123,1.15969930394008,7.95450540433811,7.64315643200505,7.24914031077003,1.13635791490544,1.09187949028644,1.03559147296715,0.000428819101583088,0.993500772048301,0.00607040885011613,0,0.993926986925873,0.893147659083156,7.49514259999573e-05,0.949022347429293,0.0509027011447066,0,0.893147659083156,0.000462777872111612,0.892734330110004,0.106802892017884,0
"22",7,0.1,0.15,35,0.15,1,"none","none",2.39318557807101,4.66640313552632,0.497326365388365,1.97810557764434,1.34151334670044,7.7088616806516,7.62033018547045,7.35216916996573,1.1012659543788,1.08861859792435,1.05030988142368,0.000197833323024801,0.958408811521657,0.0413933551553178,0,0.958598454239306,0.907619128926012,7.03232541193302e-05,0.945761455067207,0.054168221678674,0,0.907619128926012,0.00018332619286727,0.907452738566532,0.0923639352406005,0
"23",7,0.1,0.15,35,0.3,1,"none","none",3.35884028350933,3.61662947142444,0.480121549956274,2.41234874466641,1.34151334670044,7.88188957311192,7.67565081001279,7.33455001994911,1.12598422473027,1.09652154428754,1.04779285999273,0.000184671199698033,0.983127081873131,0.0166882469271712,0,0.983308670665016,0.905101645974501,4.61879129223425e-05,0.953664401430398,0.0462894106566795,0,0.905101645974501,0.00018332619286727,0.904935717135587,0.0948809566715455,0
"24",7,0.1,0.15,35,0.45,1,"none","none",4.25897278377513,2.85755441261765,0.472080719790748,3.15242012467618,1.34151334670044,7.96280003737195,7.80842736531602,7.32634562589289,1.13754286248171,1.11548962361657,1.04662080369898,0.000178813816024558,0.994685719624564,0.0051354665594113,0,0.994863614983983,0.903929374772739,3.43220708418057e-05,0.972632480759431,0.0273331971697272,0,0.903929374772739,0.00018332619286727,0.903763660841841,0.0960530129652911,0
"25",8,0.001,0.15,35,0.15,1,"none","none",2.00380074287247,5.23345443975358,0.9914,1.49082814539895,0.979136855552618,8.43098904068994,8.34616010599519,7.79249721766098,1.05387363008624,1.0432700132494,0.974062152207623,0.0225362229890388,0.928873630086243,0.0485901469247185,0,0.950289567687812,0.870193298015734,0.0085288185747752,0.918270013249399,0.073201168175826,0,0.870193298015734,0.0242832780444243,0.849062152207623,0.126654569747953,0
"26",8,0.001,0.15,35,0.3,1,"none","none",3.02308950245298,3.29288086082942,0.9922,1.03925108971638,0.979136855552618,8.67386049876525,7.99741350518469,7.80803231472619,1.08423256234566,0.999676688148086,0.976004039340774,0.0248098379183941,0.959232562345657,0.0159575997359485,0,0.98363642256,0.872183514119911,0.000194765789093858,0.874676688148085,0.125128546062822,0,0.872183514119911,0.0242832780444243,0.851004039340774,0.124712682614802,0
"27",8,0.001,0.15,35,0.45,1,"none","none",4.03221197261182,2.39878219575648,0.9932,1.11211038506027,0.979136855552618,8.73606378756059,8.01974148294866,7.81107285296614,1.09200797344507,1.00246768536858,0.976384106620768,0.0283826572019707,0.967007973445073,0.00460936935295643,0,0.995255982834062,0.872573040374244,0.000191014146247326,0.877467685368583,0.12234130048517,0,0.872573040374244,0.0242832780444243,0.851384106620768,0.124332615334808,0
"28",8,0.01,0.15,35,0.15,1,"none","none",2.09516611866071,5.55282936589,0.915112373111973,1.54109521799885,1.03305979208254,8.59702595943268,8.42032680803402,7.99266706220872,1.07462824492908,1.05254085100425,0.99908338277609,0.00215141739240975,0.949628244929084,0.0482203376785062,0,0.951675696574628,0.87617140973546,0.000777915780101216,0.927540851004254,0.071681233215645,0,0.87617140973546,0.00238312610542743,0.87408338277609,0.123533491118483,0
"29",8,0.01,0.15,35,0.3,1,"none","none",3.18112563673099,3.68788226899107,0.924632195667681,1.33223458179485,1.03305979208254,8.8463191420957,8.1164418687588,7.92445449803026,1.10578989276196,1.01455523359485,0.990556812253783,0.00244764732188093,0.980789892761962,0.0167624599161569,0,0.983196410823798,0.867624470779806,0.000158256545160418,0.88955523359485,0.110286509859989,0,0.867624470779806,0.00238312610542743,0.865556812253783,0.13206006164079,0
"30",8,0.01,0.15,35,0.45,1,"none","none",4.18842896328038,2.81818719506926,0.924800654949884,1.61602597775901,1.03305979208254,8.94213361919292,8.20016338007388,7.91696276760281,1.11776670239911,1.02502042250923,0.989620345950351,0.00245356285430531,0.992766702399114,0.00477973474658067,0,0.995208509029156,0.866685767427911,0.000142004565040911,0.900020422509235,0.0998375729257239,0,0.866685767427911,0.00238312610542743,0.864620345950351,0.132996527944221,0
"31",8,0.05,0.15,35,0.15,1,"none","none",2.3468342992554,5.19736188395515,0.67247211776327,1.78140680027804,1.18795795720842,8.65413992269218,8.49246779542106,8.12250892947246,1.08176749033652,1.06155847442763,1.01531361618406,0.000410466483590505,0.956767490336524,0.0428220431798858,0,0.957160372588892,0.890664589503973,0.00012969566145714,0.936558474427634,0.063311829910909,0,0.890664589503973,0.00039405779016224,0.890313616184058,0.10929232602578,0
"32",8,0.05,0.15,35,0.3,1,"none","none",3.43254010590091,3.47500734391669,0.67674118491458,2.29356066680214,1.18795795720842,8.87933821791253,8.55623417346569,8.06556557063314,1.10991727723907,1.06952927168321,1.00819569632914,0.000418524056193254,0.984917277239066,0.0146641987047406,0,0.985329661405645,0.883543863671573,7.29649108726693e-05,0.944529271683212,0.0553977634059158,0,0.883543863671573,0.00039405779016224,0.883195696329143,0.116410245880694,0
"33",8,0.05,0.15,35,0.45,1,"none","none",4.49143932799652,2.73367132743295,0.671212359094235,2.86501754954097,1.18795795720842,8.96352399035013,8.68158112051944,8.14165641103165,1.12044049879377,1.08519764006493,1.01770705137896,0.000408128733912009,0.995440498793767,0.00415137247232122,0,0.995846932541515,0.893058968222459,5.57728278548801e-05,0.96019764006493,0.0397465871072151,0,0.893058968222459,0.00039405779016224,0.892707051378956,0.106898890830881,0
"34",8,0.1,0.15,35,0.15,1,"none","none",2.69713718997976,4.73103136358178,0.438433945689276,2.27787538888277,1.40444782161345,8.71380207040944,8.60598307664363,8.26309838894458,1.08922525880118,1.07574788458045,1.03288729861807,0.000156122505239869,0.96422525880118,0.0356186186935799,0,0.964375819570124,0.908024539429942,5.55526103788523e-05,0.950747884580454,0.0491965628091675,0,0.908024539429942,0.000151142183840129,0.907887298618072,0.0919615591980875,0
"35",8,0.1,0.15,35,0.3,1,"none","none",3.81112696242482,3.62391253858927,0.443661877691859,3.11537577357468,1.40444782161345,8.90302202606305,8.7802118854676,8.22397589211768,1.11287775325788,1.09752648568345,1.02799698651471,0.000159468175900343,0.987877753257882,0.0119627785662176,0,0.988035313447043,0.903133488082398,3.20889785118395e-05,0.97252648568345,0.0274414253380382,0,0.903133488082398,0.000151142183840129,0.90299698651471,0.0968518713014496,0
"36",8,0.1,0.15,35,0.45,1,"none","none",4.90381001425516,2.94639343669541,0.41922562772797,3.47135667808928,1.40444782161345,8.97034733913449,8.82499934053851,8.26194917100425,1.12129341739181,1.10312491756731,1.03274364637553,0.000144346973210168,0.996293417391811,0.00356223563497858,0,0.996437250092856,0.907880865472206,2.54294841942483e-05,0.978124917567313,0.0218496529484933,0,0.907880865472206,0.000151142183840129,0.907743646375532,0.0921052114406283,0
"37",9,0.001,0.15,35,0.15,1,"none","none",2.15153185511833,5.91790881228731,0.9912,1.49120428049032,0.982287065938505,9.37932570558816,9.20642445419953,8.61342393846713,1.04214730062091,1.02293605046661,0.957047104274125,0.0220309749462117,0.931036189509796,0.0469328355439925,0,0.952009895669844,0.864640703287113,0.00833536625446533,0.911824939355503,0.079839694390032,0,0.864640703287113,0.0216329280509103,0.845935993163014,0.132431078786076,0
"38",9,0.001,0.15,35,0.3,1,"none","none",3.28730221176094,4.49973702638446,0.9942,1.05730720193165,0.982287065938505,9.58152721471311,8.8510589824791,8.64694680774522,1.06461413496812,0.983450998053233,0.960771867527246,0.0331464083056058,0.953503023857012,0.0133505678373819,0,0.986191737868,0.868447825746478,0.000192374093909629,0.872339886942122,0.127467738963968,0,0.868447825746478,0.0216329280509103,0.849660756416135,0.128706315532954,0
"39",9,0.001,0.15,35,0.45,1,"none","none",4.50888374121328,2.90355865600518,0.9902,1.08050114648826,0.982287065938505,9.79133372392704,8.83063873626175,8.6223343918889,1.08792596932523,0.981182081806861,0.958037154654322,0.0198078823449396,0.976814858214115,0.00337725944094527,0,0.996554492348883,0.865652644928019,0.000191947657736215,0.87007097069575,0.129737081646513,0,0.865652644928019,0.0216329280509103,0.846926043543211,0.131441028405879,0
"40",9,0.01,0.15,35,0.15,1,"none","none",2.23922411012548,5.69461275805703,0.911590233090958,1.54484337587868,1.0384760455822,9.56026113881662,9.28086652752873,8.76393456341908,1.06225123764629,1.03120739194764,0.973770507046565,0.00205794960926184,0.951140126535181,0.0468019238555573,0,0.953101561521301,0.864481850040951,0.000719711096486524,0.920096280836526,0.0791840080669877,0,0.864481850040951,0.00210814617497321,0.862659395935454,0.135232457889573,0
"41",9,0.01,0.15,35,0.3,1,"none","none",3.50495688745562,3.72903704542179,0.919019369550516,1.39237575011088,1.0384760455822,9.85794603194501,9.01250492558228,8.77578799652213,1.09532733688278,1.00138943617581,0.975087555169125,0.00226458639726053,0.984216225771668,0.0135191878310713,0,0.986450127311554,0.865801680559171,0.000153470061953557,0.890278325064698,0.109568204873349,0,0.865801680559171,0.00210814617497321,0.863976444058014,0.133915409767012,0
"42",9,0.01,0.15,35,0.45,1,"none","none",4.65772919114775,2.47073306366554,0.916000241030595,1.95238969250821,1.0384760455822,9.95410389714721,9.17496970673984,8.77484127095369,1.10601154412747,1.01944107852665,0.974982363439299,0.00217621298115446,0.994900433016357,0.00292335400248864,0,0.997070270281667,0.865696266601312,0.000128613816234137,0.908329967415538,0.0915414187682276,0,0.865696266601312,0.00210814617497321,0.863871252328188,0.134020601496839,0
"43",9,0.05,0.15,35,0.15,1,"none","none",2.56638004436891,5.35062661360042,0.631280266314476,2.02974277627482,1.21662184399799,9.6468182045442,9.45632007271014,8.96942143892715,1.0718686893938,1.05070223030113,0.996602382103017,0.000342300192425322,0.960757578282689,0.0389001215248859,0,0.961086558396565,0.88579313953007,0.000105150853740036,0.939591119190015,0.0603037299562445,0,0.88579313953007,0.000340788977350134,0.885491270991905,0.114167940030744,0
"44",9,0.05,0.15,35,0.3,1,"none","none",3.84453302929783,3.64201113133305,0.630006900509704,2.60602693717065,1.21662184399799,9.89502682336007,9.55224342683468,8.96263485473061,1.09944742481779,1.06136038075941,0.99584831719229,0.000340434686579609,0.988336313706675,0.0113232516067457,0,0.988672892252878,0.885038817554728,6.29970461112624e-05,0.950249269648297,0.0496877333055917,0,0.885038817554728,0.000340788977350134,0.884737206081179,0.114922004941471,0
"45",9,0.05,0.15,35,0.45,1,"none","none",5.05970955118851,2.97612329852815,0.628204597020344,3.05348962572593,1.21662184399799,9.9711235437522,9.63754574968226,8.91315501003607,1.10790261597247,1.07083841663136,0.990350556670675,0.000337816107652591,0.996791504861355,0.00287067903099205,0,0.99712835087968,0.879539182818216,4.81034487328452e-05,0.959727305520251,0.0402245910310162,0,0.879539182818216,0.000340788977350134,0.879239445559564,0.120419765463086,0
"46",9,0.1,0.15,35,0.15,1,"none","none",3.03072278895252,4.90075840158823,0.414710769190756,2.48714824223318,1.46901122030987,9.71818155633863,9.55027992082926,9.144737507998,1.07979795070429,1.06114221342547,1.01608194533311,0.0001416913165146,0.968686839593181,0.0311714690903039,0,0.968824113557303,0.905085302380608,4.76449224744773e-05,0.950031102314363,0.0499212527631623,0,0.905085302380608,0.000126472232293097,0.904970834222,0.0949026935457066,0
"47",9,0.1,0.15,35,0.3,1,"none","none",4.37855847010299,3.64776841796718,0.388583399730973,3.65742776513904,1.46901122030987,9.91870352600464,9.78765446242289,9.12595716195729,1.10207816955607,1.08751716249143,1.01399524021748,0.000127093053511861,0.99096705844496,0.00890584850152823,0,0.99109301948312,0.902998333321338,2.49832329718844e-05,0.97640605138032,0.023568965386708,0,0.902998333321338,0.000126472232293097,0.902884129106366,0.0969893986613414,0
"48",9,0.1,0.15,35,0.45,1,"none","none",5.55391609130328,2.88556867684019,0.391408467082469,4.01063168621555,1.46901122030987,9.97651784620372,9.83138065938468,9.14300157039946,1.10850198291152,1.09237562882052,1.01588906337772,0.000128611098394177,0.997390871800414,0.00248051710119237,0,0.997519163835744,0.904892396027917,1.96941493423501e-05,0.981264517709409,0.0187157881412485,0,0.904892396027917,0.000126472232293097,0.904777952266607,0.0950955755011002,0
"49",10,0.001,0.15,35,0.15,1,"none","none",2.3077258807184,5.82714449291003,0.9892,1.50147158676713,0.984918071087398,10.3885841940303,10.0955605400841,9.3808098677856,1.03885841940303,1.00955605400841,0.93808098677856,0.0179889869283423,0.93885841940303,0.0431525936686279,0,0.956056914745131,0.854750555957902,0.00690723228375388,0.909556054008414,0.0835367137078325,0,0.854750555957902,0.0195022618741228,0.838080986778559,0.142416751347318,0
"50",10,0.001,0.15,35,0.3,1,"none","none",3.63090115796307,3.69462479467634,0.9896,1.08217853949412,0.984918071087398,10.7130239166905,9.62742009152523,9.41215054998384,1.07130239166905,0.962742009152523,0.941215054998384,0.0186753627126833,0.971302391669052,0.0100222456182647,0,0.9897870233382,0.857946961311998,0.000191761146378111,0.862742009152525,0.137066229701097,0,0.857946961311998,0.0195022618741228,0.841215054998384,0.139282683127493,0
"51",10,0.001,0.15,35,0.45,1,"none","none",4.9708196533921,2.15793364959831,0.9876,1.5847415798392,0.984918071087398,10.8217023580521,10.2231506864816,9.46091085344486,1.08217023580521,1.02231506864816,0.946091085344486,0.0156792765560206,0.982170235805208,0.00215048763877129,0,0.99781525717426,0.862919976706631,9.71786094371345e-05,0.92231506864816,0.0775877527424026,0,0.862919976706631,0.0195022618741228,0.846091085344486,0.134406652781391,0
"52",10,0.01,0.15,35,0.15,1,"none","none",2.40726010781524,5.83836857190204,0.908386764196613,1.61536787028677,1.04385439621514,10.5613183328499,10.1987900470598,9.5754966642056,1.05613183328499,1.01987900470598,0.95754966642056,0.00197916580116074,0.956131833284992,0.0418890009138478,0,0.958027929399416,0.85917185712761,0.00065414305682296,0.919879004705981,0.0794668522371954,0,0.85917185712761,0.00188808640971222,0.85754966642056,0.140562247169728,0
"53",10,0.01,0.15,35,0.3,1,"none","none",3.82560475720115,3.52763943033688,0.908210777039583,1.68918380632076,1.04385439621514,10.884216972687,10.0419056049491,9.66887251729175,1.0884216972687,1.00419056049491,0.966887251729175,0.00197499670334908,0.988421697268701,0.0096033060279502,0,0.990377689941406,0.868527105954394,0.000136208678026078,0.904190560494914,0.0956732308270599,0,0.868527105954394,0.00188808640971222,0.866887251729175,0.131224661861113,0
"54",10,0.01,0.15,35,0.45,1,"none","none",5.19509193611395,2.60463778347338,0.903600182375314,2.0605981816082,1.04385439621514,10.9593738437408,10.0798269208302,9.56933023605453,1.09593738437408,1.00798269208302,0.956933023605454,0.00187118482513624,0.995937384374083,0.00219143080078077,0,0.997804460939847,0.858554047835174,0.000121311185160409,0.907982692083017,0.0918959967318231,0,0.858554047835174,0.00188808640971222,0.856933023605453,0.141178889984834,0
"55",10,0.05,0.15,35,0.15,1,"none","none",2.82184941496242,5.49625292578299,0.596431650057595,2.14106297582155,1.24569361180464,10.6696688973975,10.4181201219647,9.89646450235587,1.06696688973975,1.04181201219647,0.989646450235587,0.000295491660614105,0.966966889739755,0.0327376185996309,0,0.967252704847744,0.889911943995021,9.53285705468927e-05,0.941812012196471,0.0580926592329822,0,0.889911943995021,0.000298337112144284,0.889646450235587,0.110055212652269,0
"56",10,0.05,0.15,35,0.3,1,"none","none",4.25804063170372,3.74829133255444,0.582914793871148,2.96198972124738,1.24569361180464,10.9080222605169,10.5704977069841,9.74894456068668,1.09080222605169,1.05704977069841,0.974894456068668,0.000279440217716188,0.990802226051691,0.00891833373059246,0,0.991079173431689,0.875155547447371,4.85560136058269e-05,0.957049770698409,0.042901673287985,0,0.875155547447371,0.000298337112144284,0.874894456068668,0.124807206819188,0
"57",10,0.05,0.15,35,0.45,1,"none","none",5.62745638213276,2.64052627180854,0.599601596347038,3.79486471903752,1.24569361180464,10.9781839491686,10.6869390412818,9.80452512541649,1.09781839491686,1.06869390412818,0.980452512541649,0.000299412816073109,0.997818394916856,0.00188219226707095,0,0.998117244011657,0.880715262589711,3.66431281301978e-05,0.968693904128175,0.0312694527436946,0,0.880715262589711,0.000298337112144284,0.880452512541649,0.119249150346207,0
"58",10,0.1,0.15,35,0.15,1,"none","none",3.33346293660387,5.15173258941609,0.364935655651545,2.86406600318851,1.53517556463091,10.7514411316259,10.5939476412297,10.1175511059092,1.07514411316259,1.05939476412297,1.01175511059092,0.000114915511201777,0.975144113162592,0.0247409713262059,0,0.97525618522567,0.911852730374848,3.06648258803873e-05,0.95939476412297,0.0405745710511499,0,0.911852730374848,0.000107056524231029,0.911755110590923,0.0881378328848456,0
"59",10,0.1,0.15,35,0.3,1,"none","none",4.8973583771717,3.69290085012199,0.347975091997971,4.01735777787992,1.53517556463091,10.9343239689423,10.8093944261077,10.0811463666863,1.09343239689423,1.08093944261077,1.00811463666863,0.000106725356642692,0.993432396894229,0.00646087774912862,0,0.99353843263779,0.908211866674337,1.95511693347748e-05,0.980939442610773,0.0190410062198922,0,0.908211866674337,0.000107056524231029,0.908114636668625,0.0917783068071435,0
"60",10,0.1,0.15,35,0.45,1,"none","none",6.18210064087246,2.92447387873732,0.35580251658037,4.6480730841537,1.53517556463091,10.9847167792327,10.8576739594746,10.0727525892603,1.09847167792327,1.08576739594746,1.00727525892603,0.000110451601187322,0.998471677923267,0.00141787047554534,0,0.998581972901091,0.907372399061252,1.41654701239739e-05,0.985767395947458,0.0142184385824182,0,0.907372399061252,0.000107056524231029,0.907275258926025,0.0926176845497436,0
