"","pool","prevalence","above.llod","limit","tau","pos1","pos_null","total.tests","total.tests_null","tests.per.sample","tests.per.sample_null","tn1","tp1","fn1","fp1","ppa","ppa_null","tn_null","tp_null","fn_null","fp_null","est","lwr.ci","upr.ci"
"416",17,0.05,0.15,35,0.1,3.59956185030847,2.3454861157181,17.4807294670045,16.9454217636531,1.02827820394144,0.996789515509006,7.18516761931737e-05,0.969454674529675,0.0304734737941315,0,0.969524336478361,0.937977218958214,1.19756223741186e-05,0.937965986097244,0.0620220382803821,0,0.969524336478362,0.965965576274815,0.97280603962022
"417",17,0.05,0.15,35,0.2,5.58315361482062,3.33968391386496,17.8824928240562,17.5213054213834,1.05191134259154,1.03066502478726,7.18516761931738e-05,0.993087813179776,0.00684033514403106,0,0.993159173331106,0.971844209515668,2.79277290327747e-06,0.971841495375493,0.0281557118516037,0,0.993159173331106,0.991341655030857,0.994679762585159
"418",17,0.05,0.15,35,0.3,7.42202819126514,4.34884240682364,17.9700873213949,17.7827563231398,1.05706396008205,1.04604448959646,7.18516761931738e-05,0.998240430670288,0.00168771765351898,0,0.998312161072425,0.987221641514417,6.90148692883591e-07,0.987220960184692,0.0127783496666154,0,0.998312161072425,0.997294505398972,0.999018643518478
"419",17,0.05,0.15,35,0.4,9.12608835388543,5.31980049243161,17.9929608546308,17.9086131931422,1.05840946203711,1.05344783489072,7.18516761931737e-05,0.999585932625342,0.000342215698464724,0,0.999657759710997,0.994624476558981,1.72004642399764e-07,0.994624305478953,0.00537552251640437,0,0.999657759710997,0.999060593048753,0.999919143552693
"420",17,0.05,0.15,35,0.5,10.7046045353752,6.23190082523468,17.995752971211,17.9611796854695,1.05857370418888,1.05653998149821,7.18516761931738e-05,0.99975017477712,0.000177973546687143,0,0.999822013664696,0.997716494719791,4.27309235869558e-08,0.997716452086443,0.00228350518263311,0,0.999822013664696,0.999312924913802,0.999982242370846
"421",17,0.1,0.15,35,0.1,4.76774150321936,4.01621411119334,17.6854161477487,17.7158733401657,1.04031859692639,1.04211019648033,2.00147429603864e-05,0.981495067514628,0.0184849177424111,0,0.981514712279307,0.983287744296809,1.0955371380261e-06,0.983286667068568,0.0167122373942941,0,0.981514712279307,0.978680015579832,0.984063791979882
"422",17,0.1,0.15,35,0.2,7.11182889699299,5.92995578407259,17.928714024782,17.951202996531,1.05463023675188,1.055953117443,2.00147429603864e-05,0.995806707340115,0.0041732779169243,0,0.995826638554319,0.997129656369568,6.85350542830189e-08,0.997129588031232,0.00287034343371338,0,0.995826638554319,0.994357616235991,0.996993998044829
"423",17,0.1,0.15,35,0.3,9.12327151989008,7.60223894179117,17.9829365536451,17.990383309813,1.05781979727324,1.05825784175371,2.00147429603864e-05,0.998996267861477,0.000983717395563023,0,0.999016262915192,0.999434316547337,4.20777639358767e-09,0.999434312341941,0.000565683450282988,0,0.999016262915192,0.998182855072267,0.999531536466586
"424",17,0.1,0.15,35,0.4,10.8465538576452,9.03785794707725,17.994588410954,17.9959899092159,1.05850520064435,1.05858764171858,2.00147429603864e-05,0.999681671232588,0.000298314024451438,0,0.999701680004751,0.999764112557886,2.51130312900311e-10,0.999764112306815,0.000235887442054997,0,0.999701680004751,0.999126051861056,0.999938851548919
"425",17,0.1,0.15,35,0.5,12.3205824124115,10.2660634634671,17.9974779116076,17.9976277056141,1.05867517127103,1.05868398268318,2.00147429603864e-05,0.999851641859269,0.000128343397770068,0,0.999871654033418,0.999860453285966,1.45526928175973e-11,0.999860453271415,0.000139546714031848,0,0.999871654033418,0.999394579231915,0.999993499913224
