"","pool","prevalence","above.llod","limit","pos1","pos_null","total.tests","total.tests_null","tests.per.sample","tests.per.sample_null","tn1","tp1","fn1","fp1","ppa","ppa_null","tn_null","tp_null","fn_null","fp_null","est","lwr.ci","upr.ci"
"21",1,0.1,0.15,35,0.1,0.1,1.09493,1.09493,1.09493,1.09493,0.9,0.09493,0.00507,0,0.9493,0.9493,0.9,0.09493,0.00507,0,0.9493,0.944817494016025,0.953518474295709
"22",1,0.1,0.2,35,0.1,0.1,1.09196,1.09196,1.09196,1.09196,0.9,0.09196,0.00804,0,0.9196,0.9196,0.9,0.09196,0.00804,0,0.9196,0.914097537812359,0.924856598879451
"23",1,0.1,0.25,35,0.1,0.1,1.08882,1.08882,1.08882,1.08882,0.9,0.08882,0.01118,0,0.8882,0.8882,0.9,0.08882,0.01118,0,0.8882,0.881860368348525,0.894312546814657
"24",1,0.1,0.3,35,0.1,0.1,1.08553,1.08553,1.08553,1.08553,0.9,0.08553,0.01447,0,0.8553,0.8553,0.9,0.08553,0.01447,0,0.8553,0.84825147085349,0.862140918106164
"25",1,0.15,0.05,35,0.15,0.15,1.147705,1.147705,1.147705,1.147705,0.85,0.147705,0.002295,0,0.9847,0.9847,0.85,0.147705,0.002295,0,0.9847,0.982098061352666,0.987013762326742
"26",1,0.15,0.1,35,0.15,0.15,1.144465,1.144465,1.144465,1.144465,0.85,0.144465,0.005535,0,0.9631,0.9631,0.85,0.144465,0.005535,0,0.9631,0.959217759717483,0.966709431764581
"27",1,0.15,0.15,35,0.15,0.15,1.14268,1.14268,1.14268,1.14268,0.85,0.14268,0.00732,0,0.9512,0.9512,0.85,0.14268,0.00732,0,0.9512,0.946793977750655,0.955340801436709
"28",1,0.15,0.2,35,0.15,0.15,1.13851,1.13851,1.13851,1.13851,0.85,0.13851,0.01149,0,0.9234,0.9234,0.85,0.13851,0.01149,0,0.9234,0.918013073316372,0.928538769198524
"29",1,0.15,0.25,35,0.15,0.15,1.133575,1.133575,1.133575,1.133575,0.85,0.133575,0.016425,0,0.8905,0.8905,0.85,0.133575,0.016425,0,0.8905,0.88421561647898,0.896555931264017
"30",1,0.15,0.3,35,0.15,0.15,1.128295,1.128295,1.128295,1.128295,0.85,0.128295,0.021705,0,0.8553,0.8553,0.85,0.128295,0.021705,0,0.8553,0.84825147085349,0.862140918106165
"31",2,0.001,0.05,35,0.00226686599999997,0.002,1.00391490157,1.0039028926,0.501957450785,0.5019514463,0.998001,0.00195745078499997,4.15492149999994e-05,0,0.979215,0.976211255627814,0.998001,0.0019514463,4.75537e-05,0,0.979215,0.976225209939727,0.981920917650852
"32",2,0.001,0.1,35,0.00227286299999997,0.002,1.0038322113358,1.0038085814,0.5019161056679,0.5019042907,0.998001,0.00191610566789997,8.28943320999989e-05,0,0.9585321,0.952621660830415,0.998001,0.0019042907,9.47093e-05,0,0.9585321,0.954438739383372,0.962355598433254
"33",2,0.001,0.15,35,0.00230284799999997,0.002,1.0037573108048,1.0037186674,0.5018786554024,0.5018593337,0.998001,0.00187865540239997,0.000120344597599998,0,0.9397976,0.930131915957979,0.998001,0.0018593337,0.0001396663,0,0.9397976,0.934956072662711,0.944380980902925
"34",2,0.001,0.2,35,0.00230684599999997,0.002,1.0036293188328,1.003572,0.5018146594164,0.501786,0.998001,0.00181465941639998,0.000184340583599997,0,0.9077836,0.893446723361681,0.998001,0.001786,0.000213,0,0.9077836,0.901943400644778,0.913385034901973
"35",2,0.001,0.25,35,0.00230484699999997,0.002,1.0034763741434,1.0034025402,0.5017381870717,0.5017012701,0.998001,0.00173818707169998,0.000260812928299997,0,0.8695283,0.851060580290145,0.998001,0.0017012701,0.0002977299,0,0.8695283,0.862769006626862,0.876071577620448
"36",2,0.001,0.3,35,0.00229285299999997,0.002,1.0033379777762,1.003251469,0.5016689888881,0.5016257345,0.998001,0.00166898888809998,0.000330011111899996,0,0.8349119,0.813273886943472,0.998001,0.0016257345,0.0003732655,0,0.8349119,0.827488047415705,0.842140151846717
"37",2,0.01,0.05,35,0.0229447,0.02,1.03899038044,1.03885728,0.51949519022,0.51942864,0.9801,0.01949519022,0.000404809780000001,0,0.9796578,0.976313567839196,0.9801,0.01942864,0.00047136,0,0.9796578,0.976697135057665,0.982334261949942
"38",2,0.01,0.1,35,0.0231835,0.02,1.0381034255,1.03780736,0.51905171275,0.51890368,0.9801,0.01905171275,0.000848287250000001,0,0.9573725,0.949933668341709,0.9801,0.01890368,0.00099632,0,0.9573725,0.953227678667846,0.961248199610579
"39",2,0.01,0.15,35,0.022885,0.02,1.037277476,1.03689204,0.518638738,0.51844602,0.9801,0.018638738,0.001261262,0,0.93662,0.92693567839196,0.9801,0.01844602,0.00145398,0,0.93662,0.931666141155868,0.941317661885015
"40",2,0.01,0.2,35,0.0230442,0.02,1.03620224716,1.0356549,0.51810112358,0.51782745,0.9801,0.01810112358,0.00179887642,0,0.9096042,0.89585175879397,0.9801,0.01782745,0.00207255,0,0.9096042,0.903814066051548,0.915154478766002
"41",2,0.01,0.25,35,0.0234223,0.02,1.0347522058,1.03391032,0.5173761029,0.51695516,0.9801,0.0173761029,0.0025238971,0,0.873171,0.852018090452261,0.9801,0.01695516,0.00294484,0,0.873171,0.866489792086333,0.879634036612867
"42",2,0.01,0.3,35,0.0231238,0.02,1.03346257436,1.0325498,0.51673128718,0.5162749,0.9801,0.01673128718,0.00316871282,0,0.8407682,0.817834170854271,0.9801,0.0162749,0.0036251,0,0.8407682,0.833447801664852,0.847889551125954
"43",2,0.05,0.05,35,0.1178775,0.1,1.1917192225,1.191022,0.59585961125,0.595511,0.9025,0.09585961125,0.00164038875,0,0.9831755,0.9796,0.9025,0.095511,0.001989,0,0.9831755,0.980459270785683,0.985604802496482
"44",2,0.05,0.1,35,0.1163175,0.1,1.187394805,1.1859915,0.5936974025,0.59299575,0.9025,0.0936974025000001,0.0038025975,0,0.960999,0.953802564102564,0.9025,0.09299575,0.00450425,0,0.960999,0.95701791675561,0.964708636180394
"45",2,0.05,0.15,35,0.11622,0.1,1.183612624,1.181517,0.591806312,0.5907585,0.9025,0.091806312,0.005693688,0,0.9416032,0.93085641025641,0.9025,0.0907585,0.0067415,0,0.9416032,0.936827120711449,0.946120021415543
"46",2,0.05,0.2,35,0.11505,0.1,1.17833725,1.1757035,0.589168625,0.58785175,0.9025,0.089168625,0.008331375,0,0.91455,0.90104358974359,0.9025,0.08785175,0.00964825,0,0.91455,0.908899401442974,0.919957775040485
"47",2,0.05,0.25,35,0.11427,0.1,1.17074668,1.1674075,0.58537334,0.58370375,0.9025,0.08537334,0.01212666,0,0.875624,0.8585,0.9025,0.08370375,0.01379625,0,0.875624,0.868996364195505,0.882032011967248
"48",2,0.05,0.3,35,0.1170975,0.1,1.1650649065,1.1600485,0.58253245325,0.58002425,0.9025,0.08253245325,0.01496754675,0,0.8464867,0.820761538461538,0.9025,0.08002425,0.01747575,0,0.8464867,0.839270629423198,0.85350035548754
"49",2,0.1,0.05,35,0.2375,0.2,1.373293,1.371598,0.6866465,0.685799,0.81,0.1866465,0.0033535,0,0.98235,0.97788947368421,0.81,0.185799,0.004201,0,0.98235,0.9795741510006,0.984839579264227
"50",2,0.1,0.1,35,0.23541,0.2,1.365266146,1.362058,0.682633073,0.681029,0.81,0.182633073,0.007366927,0,0.9612267,0.952784210526316,0.81,0.181029,0.00897099999999999,0,0.9612267,0.957256181241128,0.964925624691982
"51",2,0.1,0.15,35,0.23408,0.2,1.357955136,1.353552,0.678977568,0.676776,0.81,0.178977568,0.011022432,0,0.9419872,0.9304,0.81,0.176776,0.013224,0,0.9419872,0.937225197297726,0.946489708086524
"52",2,0.1,0.2,35,0.23351,0.2,1.346768582,1.340462,0.673384291,0.670231,0.81,0.173384291,0.016615709,0,0.9125489,0.895952631578947,0.81,0.170231,0.019769,0,0.9125489,0.906841208095602,0.918014970365439
"53",2,0.1,0.25,35,0.23579,0.2,1.334634232,1.326016,0.667317116,0.663008,0.81,0.167317116,0.022682884,0,0.8806164,0.857936842105263,0.81,0.163008,0.026992,0,0.8806164,0.874100349563479,0.886909867725549
"54",2,0.1,0.3,35,0.2356,0.2,1.32273856,1.311966,0.66136928,0.655983,0.81,0.16136928,0.02863072,0,0.849312,0.820963157894737,0.81,0.155983,0.034017,0,0.849312,0.842148725960601,0.856271194019509
"55",2,0.15,0.05,35,0.3588075,0.3,1.5459627685,1.543387,0.77298138425,0.7716935,0.7225,0.27298138425,0.00451861575,0,0.9837167,0.979075675675676,0.7225,0.2716935,0.0058065,0,0.9837167,0.981040396785878,0.986105638651646
"56",2,0.15,0.1,35,0.3538125,0.3,1.533774025,1.5285865,0.7668870125,0.76429325,0.7225,0.2668870125,0.0106129875,0,0.961755,0.952408108108108,0.7225,0.26429325,0.01320675,0,0.961755,0.957809128589408,0.965428935776093
"57",2,0.15,0.15,35,0.35187,0.3,1.524792238,1.518184,0.762396119,0.759092,0.7225,0.262396119,0.015103881,0,0.9455716,0.933664864864865,0.7225,0.259092,0.018408,0,0.9455716,0.940943788751607,0.949937699964921
"58",2,0.15,0.2,35,0.3552,0.3,1.51372798,1.5042115,0.75686399,0.75210575,0.7225,0.25686399,0.02063601,0,0.925636,0.908489189189189,0.7225,0.25210575,0.02539425,0,0.925636,0.920318796195681,0.930703693313586
"59",2,0.15,0.25,35,0.357975,0.3,1.49121496,1.4765125,0.74560748,0.73825625,0.7225,0.24560748,0.03189252,0,0.885072,0.858581081081081,0.7225,0.23825625,0.03924375,0,0.885072,0.878658554663099,0.89126021865906
"60",2,0.15,0.3,35,0.3527025,0.3,1.471481602,1.4558395,0.735740801,0.72791975,0.7225,0.235740801,0.041759199,0,0.8495164,0.821332432432432,0.7225,0.22791975,0.04958025,0,0.8495164,0.842356978470361,0.85647162103169
"61",3,0.001,0.05,35,0.003827170277,0.003,1.00879476357032,1.0087305112522,0.336264921190107,0.336243503750734,0.997002999,0.0029315878567738,6.54131432262e-05,0,0.9781738,0.971027509633797,0.997002999,0.0029101704174,8.68305826e-05,0,0.9781738,0.975116803732537,0.980947692453542
"62",3,0.001,0.1,35,0.0038961013,0.003,1.00857785562295,1.008432277081,0.336192618540982,0.336144092360334,0.997002999,0.0028592852076488,0.0001377157923512,0,0.9540488,0.937857220267861,0.997002999,0.002810759027,0.000186241973,0,0.9540488,0.949760793823129,0.958069792769872
"63",3,0.001,0.15,35,0.003890107298,0.003,1.00842104983332,1.0082265692959,0.336140349944442,0.336075523098634,0.997002999,0.0028070166111085,0.0001899843888915,0,0.9366085,0.914977928035393,0.997002999,0.0027421897653,0.0002548112347,0,0.9366085,0.931654240967658,0.941306569114467
"64",3,0.001,0.2,35,0.003917080307,0.003,1.00819815927255,1.0079372712772,0.336066053090851,0.335979090425734,0.997002999,0.0027327197575181,0.0002642812424819,0,0.9118181,0.882801538070891,0.997002999,0.0026457570924,0.0003512439076,0,0.9118181,0.906089775754524,0.917305241331573
"65",3,0.001,0.25,35,0.003953044319,0.003,1.00782791876002,1.0074574755313,0.335942639586673,0.335819158510434,0.997002999000001,0.0026093062533391,0.0003876947466609,0,0.8706391,0.829437553440923,0.997002999,0.0024858251771,0.0005111758229,0,0.8706391,0.863903434917284,0.877158092199827
"66",3,0.001,0.3,35,0.003824173276,0.003,1.00750624045288,1.0071465559579,0.335835413484295,0.335715518652634,0.997002999,0.0025020801509613,0.0004949208490387,0,0.8348613,0.794856364512391,0.997002999,0.0023821853193,0.0006148156807,0,0.8348613,0.827436568048234,0.84209046098198
"67",3,0.01,0.05,35,0.039858742,0.03,1.0872460311079,1.0864558387,0.362415343702633,0.362151946233333,0.970299,0.0290820103693,0.000618989630699999,0,0.9791593,0.97029099693613,0.970299,0.0288186129,0.0008823871,0,0.9791593,0.97616586978368,0.981868899227943
"68",3,0.01,0.1,35,0.039532031,0.03,1.0850853100888,1.0835591062,0.361695103362933,0.361186368733333,0.970299,0.0283617700296,0.0013392299704,0,0.9549096,0.937781064610619,0.970299,0.0278530354,0.0018479646,0,0.9549096,0.950658087087783,0.958893555339636
"69",3,0.01,0.15,35,0.040036948,0.03,1.0834643126716,1.0812714631,0.361154770890534,0.360423821033333,0.970299,0.0278214375572,0.0018795624428,0,0.9367172,0.912106922325848,0.970299,0.0270904877,0.0026105123,0,0.9367172,0.931766725403527,0.941411418119661
"70",3,0.01,0.2,35,0.03950233,0.03,1.0812189972643,1.0784337997,0.360406332421433,0.359477933233333,0.970299,0.0270729990881,0.0026280009119,0,0.9115181,0.880259920541396,0.970299,0.0261445999,0.0035564001,0,0.9115181,0.905781339248021,0.917013857847029
"71",3,0.01,0.25,35,0.038581599,0.03,1.0775197258339,1.0743317131,0.359173241944633,0.358110571033333,0.970299,0.0258399086113,0.0038610913887,0,0.8700013,0.834222339315175,0.970299,0.0247772377,0.0049237623,0,0.8700013,0.863252048583702,0.876534255863823
"72",3,0.01,0.3,35,0.038997413,0.03,1.0745588420542,1.0705813885,0.358186280684733,0.356860462833333,0.970299,0.0248529473514,0.00484805264859999,0,0.8367714,0.792132571293896,0.970299,0.0235271295,0.0061738705,0,0.8367714,0.829380033971682,0.843966071229883
"73",3,0.05,0.05,35,0.194112625,0.15,1.4206356545125,1.4179292125,0.473545218170833,0.472643070833334,0.857375,0.1402118848375,0.0024131151625,0,0.9830807,0.976755390008764,0.857375,0.1393097375,0.0033152625,0,0.9830807,0.98035754694054,0.985517002435781
"74",3,0.05,0.1,35,0.19996025,0.15,1.4104728103,1.4031311875,0.470157603433334,0.467710395833334,0.857375,0.1368242701,0.00580072990000001,0,0.9593288,0.94217046450482,0.857375,0.1343770625,0.00824793750000001,0,0.9593288,0.955271273820905,0.963115953640212
"75",3,0.05,0.15,35,0.1968225,0.15,1.40318130685,1.3936464625,0.467727102283333,0.464548820833333,0.857375,0.13439376895,0.00823123105,0,0.9422876,0.920003418054338,0.857375,0.1312154875,0.0114095125,0,0.9422876,0.937536648612288,0.946778871476108
"76",3,0.05,0.2,35,0.198391375,0.15,1.3913817551875,1.378179175,0.463793918395834,0.459393058333333,0.857375,0.1304605850625,0.0121644149375,0,0.9147105,0.883854338299737,0.857375,0.126059725,0.016565275,0,0.9147105,0.909064519142217,0.92011356087553
"77",3,0.05,0.25,35,0.196109375,0.15,1.3744914751375,1.35644785,0.458163825045834,0.452149283333334,0.857375,0.1248304917125,0.0177945082875,0,0.8752357,0.833065381244523,0.857375,0.11881595,0.02380905,0,0.8752357,0.868599529878953,0.881652476269362
"78",3,0.05,0.3,35,0.197820875,0.15,1.3620161804875,1.340901625,0.454005393495834,0.446967208333334,0.857375,0.1206720601625,0.0219529398375,0,0.8460793,0.796731814198072,0.857375,0.113633875,0.028991125,0,0.8460793,0.838855685588945,0.853100739344631
"79",3,0.1,0.05,35,0.39837,0.3,1.7975576341,1.7897602,0.599185878033333,0.596586733333333,0.729,0.2658525447,0.0051474553,0,0.9810057,0.971414760147601,0.729,0.2632534,0.0077466,0,0.9810057,0.978135830006124,0.983590345390515
"80",3,0.1,0.1,35,0.405687,0.3,1.7830163974,1.7673313,0.594338799133333,0.589110433333333,0.729,0.2610054658,0.0099945342,0,0.9631198,0.943826937269372,0.729,0.2557771,0.0152229,0,0.9631198,0.959238506126478,0.966728272468978
"81",3,0.1,0.15,35,0.397557,0.3,1.7687106868,1.7491849,0.589570228933333,0.583061633333333,0.729,0.2562368956,0.0147631044,0,0.9455236,0.92150664206642,0.729,0.2497283,0.0212717,0,0.9455236,0.940893957279723,0.949891561207211
"82",3,0.1,0.2,35,0.403248,0.3,1.7512530565,1.7231554,0.583751018833333,0.574385133333333,0.729,0.2504176855,0.0205823145,0,0.9240505,0.889490036900369,0.729,0.2410518,0.0299482,0,0.9240505,0.918683720724306,0.929168728417819
"83",3,0.1,0.25,35,0.394576,0.3,1.7176331488,1.6831384,0.572544382933333,0.561046133333333,0.729,0.2392110496,0.0317889504,0,0.8826976,0.840268634686346,0.729,0.2277128,0.0432872,0,0.8826976,0.876229112750661,0.888942269947163
"84",3,0.1,0.3,35,0.399183,0.3,1.7004719383,1.6568929,0.566823979433333,0.552297633333333,0.729,0.2334906461,0.0375093539,0,0.8615891,0.807986346863468,0.729,0.2189643,0.0520357,0,0.8615891,0.854665432258086,0.868301444411781
"85",3,0.15,0.05,35,0.601965,0.45,2.1394317655,2.1287231875,0.713143921833333,0.709574395833333,0.614125,0.3798105885,0.0060644115,0,0.984284,0.975033527696793,0.614125,0.3762410625,0.0096339375,0,0.984284,0.981650303407813,0.98662986640353
"86",3,0.15,0.1,35,0.606981375,0.45,2.118628086625,2.097565525,0.706209362208333,0.699188508333333,0.614125,0.372876028875,0.012998971125,0,0.966313,0.948118367346939,0.614125,0.365855175,0.020019825,0,0.966313,0.962588241639204,0.969762843221575
"87",3,0.15,0.15,35,0.598878,0.45,2.1023340517,2.0753124625,0.700778017233334,0.691770820833333,0.614125,0.3674446839,0.0184303161,0,0.9522376,0.928895335276968,0.614125,0.3584374875,0.0274375125,0,0.9522376,0.947874084734095,0.956335242957789
"88",3,0.15,0.2,35,0.60428025,0.45,2.0780600446,2.038038625,0.692686681533333,0.679346208333333,0.614125,0.3593533482,0.0265216518,0,0.9312688,0.896696793002915,0.614125,0.346012875,0.039862125,0,0.9312688,0.926133374582774,0.936151295070951
"89",3,0.15,0.25,35,0.614313,0.45,2.0429123501125,1.983491875,0.680970783370833,0.661163958333333,0.614125,0.3476374500375,0.0382375499625,0,0.9009069,0.849577259475219,0.614125,0.327830625,0.058044375,0,0.9009069,0.894883495533559,0.906695651512349
"90",3,0.15,0.3,35,0.58653,0.45,2.0061422441875,1.95015295,0.668714081395834,0.650050983333333,0.614125,0.3353807480625,0.0504942519375,0,0.8691435,0.820777842565598,0.614125,0.31671765,0.06915735,0,0.8691435,0.862376058335861,0.875695153516676
"91",4,0.001,0.05,35,0.00569544970257395,0.004,1.01562993075668,1.01543680563011,0.25390748268917,0.253859201407529,0.996005996001,0.00390748268917043,8.65213098295364e-05,0,0.9783372,0.966248759013524,0.996005996001,0.00385920140752881,0.0001348025914712,0,0.9783372,0.975290635571555,0.981100540765663
"92",4,0.001,0.1,35,0.00581526982254394,0.004,1.01525433142541,1.01484804331698,0.253813582856353,0.253712010829245,0.996005996001,0.00381358285635314,0.000180421142646825,0,0.954827,0.929395871955661,0.996005996001,0.00371201082924501,0.000281993169755,0,0.954827,0.950571967889355,0.958814526808572
"93",4,0.001,0.15,35,0.00590313791052194,0.004,1.01503217054457,1.01448581683725,0.253758042636144,0.253621454209312,0.996005996001,0.00375804263614344,0.000235961362856519,0,0.9409211,0.906722729926917,0.996005996001,0.00362145420931231,0.0003725497896877,0,0.9409211,0.936120153994305,0.945463208333241
"94",4,0.001,0.2,35,0.00571941372656794,0.004,1.01448112420324,1.01377727521372,0.25362028105081,0.25344431880343,0.996005996001,0.00362028105080954,0.000373722948190426,0,0.906429,0.862372397296717,0.996005996001,0.00344431880343031,0.000549685195569701,0,0.906429,0.900551985456027,0.912068061006914
"95",4,0.001,0.25,35,0.00577133577855495,0.004,1.01394323890388,1.01300803435179,0.25348580972597,0.253252008587947,0.996005996001,0.00348580972597,0.000508194273029956,0,0.8727607,0.814222666968092,0.996005996001,0.00325200858794701,0.000741995411053001,0,0.8727607,0.866070609935688,0.879232861642241
"96",4,0.001,0.3,35,0.00582725183454095,0.004,1.01344409065051,1.0123407595713,0.253361022662627,0.253085189892825,0.996005996001,0.00336102266262685,0.000632981336373111,0,0.8415171,0.772455384020036,0.996005996001,0.0030851898928251,0.000908814106174901,0,0.8415171,0.834210175399085,0.848624536476759
"97",4,0.01,0.05,35,0.0586331371200001,0.04,1.15428665383852,1.152147704504,0.288571663459629,0.288036926126,0.96059601,0.038571663459629,0.000832326540371001,0,0.9788771,0.965306460741666,0.96059601,0.038036926126,0.001367063874,0,0.9788771,0.975865306451335,0.981605271873909
"98",4,0.01,0.1,35,0.0568993615600001,0.04,1.1503596994799,1.146423749416,0.287589924869976,0.286605937354,0.96059601,0.0375899248699761,0.001814065130024,0,0.9539624,0.928990626431486,0.96059601,0.036605937354,0.002798052646,0,0.9539624,0.949670752891125,0.957987088253194
"99",4,0.01,0.15,35,0.0596970448500001,0.04,1.14821906984236,1.142527022308,0.287054767460589,0.285631755577,0.96059601,0.0370547674605891,0.002349222539411,0,0.9403811,0.904267704285784,0.96059601,0.035631755577,0.003772234423,0,0.9403811,0.935560590936313,0.944943103763231
"100",4,0.01,0.2,35,0.0569781695400001,0.04,1.14336571191725,1.136545709972,0.285841427979312,0.284136427493,0.96059601,0.0358414279793121,0.00356256202068801,0,0.9095888,0.866319057866982,0.96059601,0.034136427493,0.005267562507,0,0.9095888,0.903798239702127,0.91513951434582
"101",4,0.01,0.25,35,0.0579238653000001,0.04,1.13778662706592,1.128812648028,0.284446656766479,0.282203162007,0.96059601,0.0344466567664791,0.00495733323352101,0,0.8741921,0.817256374468677,0.96059601,0.032203162007,0.007200827993,0,0.8741921,0.867533094069356,0.880632330088047
"102",4,0.01,0.3,35,0.0585149251500001,0.04,1.13371137185054,1.122724204168,0.283427842962635,0.280681051042,0.96059601,0.0334278429626351,0.00597614703736501,0,0.8483365,0.778628028329111,0.96059601,0.030681051042,0.008722938958,0,0.8483365,0.841154901248404,0.855314593664102
"103",4,0.05,0.05,35,0.2912251875,0.2,1.72894621579,1.71966482,0.4322365539475,0.429916205,0.81450625,0.1822365539475,0.0032571960525,0,0.9824404,0.969931358873277,0.81450625,0.179916205,0.005577545,0,0.9824404,0.979671007256678,0.984923451663981
"104",4,0.05,0.1,35,0.29252364375,0.2,1.713813338875,1.69641927,0.42845333471875,0.4241048175,0.81450625,0.17845333471875,0.00704041528125001,0,0.962045,0.938602068802857,0.81450625,0.1741048175,0.0113889325,0,0.962045,0.958112740179907,0.965705136386319
"105",4,0.05,0.15,35,0.288628275,0.2,1.70227785355,1.6788629775,0.425569463387501,0.419715744375,0.814506250000001,0.1755694633875,0.00992428661250002,0,0.946498,0.914940500016847,0.81450625,0.169715744375,0.015778005625,0,0.946498,0.941905726592692,0.95082798706493
"106",4,0.05,0.2,35,0.28992673125,0.2,1.6826888973775,1.648660285,0.420672224344375,0.41216507125,0.81450625,0.170672224344375,0.014821525655625,0,0.9200969,0.874234691195795,0.81450625,0.16216507125,0.02332867875,0,0.9200969,0.914609340880096,0.925338296169137
"107",4,0.05,0.25,35,0.29623351875,0.2,1.6584583681975,1.60832875,0.414614592049375,0.4020821875,0.81450625,0.164614592049375,0.020879157950625,0,0.8874401,0.819877691296877,0.81450625,0.1520821875,0.0334115625,0,0.8874401,0.881082397802972,0.893571168930446
"108",4,0.05,0.3,35,0.29141068125,0.2,1.6377004304125,1.5849869225,0.409425107603125,0.396246730625,0.81450625,0.159425107603125,0.026068642396875,0,0.8594635,0.788418642811415,0.81450625,0.146246730625,0.039247019375,0,0.8594635,0.852497118404962,0.866219813401726
