"","pool","prevalence","above.llod","limit","pos","total.tests","tests.per.sample","tn","tp","fn","fp","ppa","est","lwr.ci","upr.ci"
"1",2,0.001,0.05,35,1.36153286662424,2.79743037548868,1.39871518774434,0.0908264387671606,0.89871518774434,0.010458373488499,0,0.988496835,0.988496835,0.986208479090579,0.990493612076667
"2",2,0.001,0.1,35,1.36153286662424,2.77151629239022,1.38575814619511,0.0908264387671606,0.885758146195109,0.0234154150377307,0,0.974245385,0.974245385,0.970949193309083,0.977261281989877
"3",2,0.001,0.15,35,1.36153286662424,2.73828516228748,1.36914258114374,0.0908264387671606,0.86914258114374,0.040030980089099,0,0.955969925,0.955969925,0.951763922429626,0.959907697956267
"4",2,0.001,0.2,35,1.36153286662424,2.71201364669515,1.35600682334758,0.0908264387671606,0.856006823347577,0.0531667378852623,0,0.941521905,0.941521905,0.936742852806982,0.9460417494227
"5",2,0.001,0.25,35,1.36153286662424,2.6693627511592,1.3346813755796,0.0908264387671606,0.834681375579598,0.0744921856532412,0,0.918066045,0.918066045,0.912517953149012,0.923369197923503
"6",2,0.001,0.3,35,1.36153286662424,2.62570508228021,1.3128525411401,0.0908264387671606,0.812852541140103,0.0963210200927357,0,0.89405651,0.89405651,0.887859239912197,0.90002321136701
"7",2,0.01,0.05,35,1.48286959104862,2.95432963659768,1.47716481829884,0.00980295078720665,0.977164818298841,0.0130322309139519,0,0.98683875,0.98683875,0.984407703333891,0.988979766227355
"8",2,0.01,0.1,35,1.48286959104862,2.92729729676206,1.46364864838103,0.00980295078720665,0.963648648381028,0.0265484008317655,0,0.97318877,0.97318877,0.969831669091823,0.976266311910847
"9",2,0.01,0.15,35,1.48286959104862,2.89549648480047,1.44774824240024,0.00980295078720665,0.947748242400238,0.0424488068125557,0,0.95713095,0.95713095,0.952975510497746,0.961017421684721
"10",2,0.01,0.2,35,1.48286959104862,2.86709145459947,1.43354572729973,0.00980295078720665,0.933545727299733,0.0566513219130607,0,0.94278783,0.94278783,0.93805535873719,0.947260312607942
"11",2,0.01,0.25,35,1.48286959104862,2.82092550747599,1.41046275373799,0.00980295078720665,0.910462753737994,0.0797342954747995,0,0.919476335,0.919476335,0.913970173198415,0.924736708050583
"12",2,0.01,0.3,35,1.48286959104862,2.76125697593821,1.38062848796911,0.00980295078720665,0.880628487969106,0.109568561243687,0,0.88934671,0.88934671,0.883034518544923,0.895431134987323
"13",2,0.03,0.05,35,1.49272352726185,2.96871883576436,1.48435941788218,0.00322291258264943,0.984359417882181,0.0124176695351696,0,0.98754218,0.98754218,0.985170461254987,0.989623225455919
"14",2,0.03,0.1,35,1.49272352726185,2.94390889457421,1.47195444728711,0.00322291258264943,0.971954447287105,0.0248226401302455,0,0.9750971,0.9750971,0.971850999643296,0.978062307118286
"15",2,0.03,0.15,35,1.49272352726185,2.90579932551417,1.45289966275709,0.00322291258264943,0.952899662757085,0.0438774246602651,0,0.955980705,0.955980705,0.95177516834945,0.959918005193762
"16",2,0.03,0.2,35,1.49272352726185,2.8832941821444,1.4416470910722,0.00322291258264943,0.9416470910722,0.0551299963451507,0,0.94469175,0.94469175,0.940030519502915,0.949091814524728
"17",2,0.03,0.25,35,1.49272352726185,2.82361027012659,1.4118051350633,0.00322291258264943,0.911805135063295,0.0849719523540552,0,0.914753305,0.914753305,0.909108556648926,0.920155107640089
"18",2,0.03,0.3,35,1.49272352726185,2.78186586370735,1.39093293185367,0.00322291258264943,0.890932931853673,0.105844155563677,0,0.893813615,0.893813615,0.887610328906117,0.899786476999896
"19",2,0.05,0.05,35,1.49471005090328,2.9707419103703,1.48537095518515,0.00189639684599261,0.985370955185148,0.0127326479688592,0,0.98724316,0.98724316,0.984846014797515,0.989349907505163
"20",2,0.05,0.1,35,1.49471005090328,2.94358619622717,1.47179309811358,0.00189639684599261,0.971793098113584,0.0263105050404232,0,0.973639505,0.973639505,0.970308224539835,0.976690913505659
"21",2,0.05,0.15,35,1.49471005090328,2.90891584988522,1.45445792494261,0.00189639684599261,0.954457924942609,0.0436456782113984,0,0.956271395,0.956271395,0.952078447069665,0.960195921876321
"22",2,0.05,0.2,35,1.49471005090328,2.88128504840802,1.44064252420401,0.00189639684599261,0.940642524204012,0.057461078949995,0,0.942429745,0.942429745,0.937684035047814,0.946915687332128
"23",2,0.05,0.25,35,1.49471005090328,2.83436492663939,1.41718246331969,0.00189639684599261,0.917182463319693,0.0809211398343148,0,0.91892511,0.91892511,0.91340250258155,0.924202260923526
"24",2,0.05,0.3,35,1.49471005090328,2.77580615829923,1.38790307914962,0.00189639684599261,0.887903079149616,0.110200524004392,0,0.889590095,0.889590095,0.883283754350443,0.89566852447684
"25",2,0.1,0.05,35,1.49620341692477,2.97392448796084,1.48696224398042,0.00089919072834449,0.986962243980418,0.0121385652912379,0,0.98785051,0.98785051,0.985505342500916,0.98990471619453
"26",2,0.1,0.1,35,1.49620341692477,2.94170403636727,1.47085201818363,0.00089919072834449,0.970852018183635,0.0282487910880208,0,0.971725785,0.971725785,0.968286468154194,0.974886550263579
"27",2,0.1,0.15,35,1.49620341692477,2.91012808472375,1.45506404236187,0.00089919072834449,0.955064042361874,0.0440367669097812,0,0.9559236,0.9559236,0.951715595975905,0.959863403812715
"28",2,0.1,0.2,35,1.49620341692477,2.87805405135378,1.43902702567689,0.00089919072834449,0.939027025676891,0.0600737835947647,0,0.93987215,0.93987215,0.935033301102348,0.944452806629293
"29",2,0.1,0.25,35,1.49620341692477,2.83365534019383,1.41682767009691,0.00089919072834449,0.916827670096913,0.0822731391747427,0,0.917652815,0.917652815,0.91209252704747,0.922968412883724
"30",2,0.1,0.3,35,1.49620341692477,2.78277177540214,1.39138588770107,0.00089919072834449,0.891385887701069,0.107714921570586,0,0.892188135,0.892188135,0.885944841855258,0.898201971599492
"31",3,0.001,0.05,35,1.81776525138649,3.70530563323939,1.23510187774646,0.0908264387671606,0.901768544413128,0.00740501681971088,0,0.991855222,0.991855222,0.989892807403914,0.99352242483188
"32",3,0.001,0.1,35,1.81776525138649,3.68056060823711,1.22685353607904,0.0908264387671606,0.893520202745704,0.0156533584871352,0,0.982782871,0.982782871,0.980038097424131,0.985241031899692
"33",3,0.001,0.15,35,1.81776525138649,3.65322579689063,1.21774193229688,0.0908264387671606,0.884408598963542,0.0247649622692972,0,0.972761018,0.972761018,0.969379630771085,0.975863142071906
"34",3,0.001,0.2,35,1.81776525138649,3.62056641240113,1.20685547080038,0.0908264387671606,0.873522137467042,0.0356514237657969,0,0.960786999,0.960786999,0.956796111030064,0.964506576659791
"35",3,0.001,0.25,35,1.81776525138649,3.56875012001091,1.18958337333697,0.0908264387671606,0.856250040003637,0.0529235212292027,0,0.941789419,0.941789419,0.937020159070653,0.946299306265775
"36",3,0.001,0.3,35,1.81776525138649,3.52420367124284,1.17473455708095,0.0908264387671606,0.841401223747614,0.0677723374852259,0,0.925457206,0.925457206,0.920134377961858,0.930530631824681
"37",3,0.01,0.05,35,1.97976037231409,3.94610410733736,1.31536803577912,0.00980295078720665,0.982034702445787,0.00816234676700663,0,0.991756846,0.991756846,0.989783995480866,0.993434605103325
"38",3,0.01,0.1,35,1.97976037231409,3.91840511238736,1.30613503746245,0.00980295078720665,0.972801704129122,0.0173953450836716,0,0.982432441,0.982432441,0.979662479132128,0.98491606807555
"39",3,0.01,0.15,35,1.97976037231409,3.87964789880186,1.29321596626729,0.00980295078720665,0.959882632933954,0.0303144162788395,0,0.969385471,0.969385471,0.965819337894627,0.972674640543666
"40",3,0.01,0.2,35,1.97976037231409,3.85046774334092,1.28348924778031,0.00980295078720665,0.950155914446975,0.0400411347658184,0,0.959562458,0.959562458,0.955515517229197,0.963338876291804
"41",3,0.01,0.25,35,1.97976037231409,3.79476304584612,1.26492101528204,0.00980295078720665,0.931587681948708,0.0586093672640855,0,0.9408104,0.9408104,0.936005434747921,0.945356595736492
"42",3,0.01,0.3,35,1.97976037231409,3.73525284582632,1.24508428194211,0.00980295078720665,0.911750948608773,0.0784461006040202,0,0.920777283,0.920777283,0.915310228382185,0.925997764213089
"43",3,0.03,0.05,35,1.99291623749875,3.96410816526564,1.32136938842188,0.00322291258264943,0.988036055088547,0.00874103232880354,0,0.991230705,0.991230705,0.989203087362628,0.992963856966808
"44",3,0.03,0.1,35,1.99291623749875,3.93914806758149,1.3130493558605,0.00322291258264943,0.979716022527162,0.0170610648901884,0,0.982883771,0.982883771,0.980146299918276,0.985334548979162
"45",3,0.03,0.15,35,1.99291623749875,3.90229830813702,1.30076610271234,0.00322291258264943,0.967432769379008,0.0293443180383427,0,0.970560802,0.970560802,0.967057665507497,0.973786180761272
"46",3,0.03,0.2,35,1.99291623749875,3.87120910190384,1.29040303396795,0.00322291258264943,0.957069700634615,0.0397073867827358,0,0.960164226,0.960164226,0.95614470848216,0.963912834314479
"47",3,0.03,0.25,35,1.99291623749875,3.81646818154633,1.27215606051544,0.00322291258264943,0.938822727182111,0.0579543602352394,0,0.941858254,0.941858254,0.937091518156172,0.946365574740494
"48",3,0.03,0.3,35,1.99291623749875,3.75948920756221,1.2531630691874,0.00322291258264943,0.919829735854072,0.0769473515632787,0,0.922803852,0.922803852,0.917398557973797,0.927961348874467
