"","pool","prevalence","above.llod","limit","pos_real","pos_null","total.tests","total.tests_null","tests.per.sample","tests.per.sample_null","tn_real","tp_real","fn_real","fp_real","ppa","ppa_null","tn_null","tp_null","fn_null","fp_null","est","lwr.ci","upr.ci"
"42",3,0.1,0.15,35,1.07399582383077,0.3,3.75975870459251,1.7499427,1.25325290153084,0.583314233333333,0.000284040494078428,0.919919568197503,0.0797963913084187,0,0.920180936845446,0.922438745387454,0.729,0.2499809,0.0210191,0,0.920180936845446,0.914695904142567,0.925419755911231
"43",3,0.15,0.05,35,1.21548886077014,0.45,3.92993608205682,2.1292739875,1.30997869401894,0.709757995833333,0.000111568080939587,0.976645360685606,0.0232430712334548,0,0.976754335292344,0.975509329446064,0.614125,0.3764246625,0.0094503375,0,0.976754335292344,0.973608424506465,0.979618172397821
"44",3,0.15,0.1,35,1.09847104680658,0.45,3.83644817372635,2.0986613875,1.27881605790878,0.699553795833333,0.000242076540171204,0.945482724575449,0.0542751988843794,0,0.945711659181904,0.94906501457726,0.614125,0.3662204625,0.0196545375,0,0.945711659181904,0.941089197503375,0.950072322695773
"45",3,0.15,0.15,35,1.20984706410823,0.45,3.78268751966281,2.0701439875,1.2608958398876,0.690047995833333,0.000105704717507825,0.927562506554269,0.0723317887282229,0,0.927660564652199,0.924430612244898,0.614125,0.3567146625,0.0291603375,0,0.927660564652199,0.922407657721745,0.932662733890226
"46",4,0.001,0.05,35,1.06564790110687,0.004,4.76766427544681,1.01546392171649,1.1919160688617,0.253865980429121,0.0298724975226339,0.941916068861703,0.0282114336156629,0,0.970919870281359,0.9679460586643,0.996005996001,0.00386598042912151,0.0001280235698785,0,0.970919870281359,0.967436254190437,0.974125484701274
"47",4,0.001,0.1,35,1.07868340991295,0.004,4.62921180266185,1.01489434976178,1.15730295066546,0.253723587440445,0.034326015143365,0.907302950665463,0.0583710341911723,0,0.939554098892042,0.932294369604512,0.996005996001,0.00372358744044561,0.0002704165585544,0,0.939554098892041,0.934703837074682,0.944146363949388
"48",4,0.001,0.15,35,1.01841382880334,0.004,4.51538038183178,1.01434705558939,1.12884509545794,0.253586763897348,0.0257017350210616,0.878845095457944,0.0954531695209945,0,0.902028800674239,0.898037132222862,0.996005996001,0.00358676389734861,0.000407240101651401,0,0.902028800674239,0.896034670758179,0.907787607709703
"49",4,0.01,0.05,35,1.06936836275255,0.04,4.85758727348141,1.15210042448,1.21439681837035,0.28802510612,0.00257776450797805,0.964396818370354,0.0330254171216681,0,0.966889231113464,0.965006490967032,0.96059601,0.03802510612,0.00137888388,0,0.966889231113464,0.963193591414588,0.970309574264582
"50",4,0.01,0.1,35,1.10648642599381,0.04,4.74244483912284,1.146827160172,1.18561120978071,0.286706790043,0.00183695202750818,0.93561120978071,0.0625518381917817,0,0.937333045619311,0.931550080156857,0.96059601,0.036706790043,0.002697199957,0,0.937333045619311,0.932404087825244,0.942005369677496
"51",4,0.01,0.15,35,1.07285048696613,0.04,4.63565050925073,1.142947359668,1.15891262731268,0.285736839917,0.00326340085598806,0.908912627312684,0.0878239718313278,0,0.911888484975118,0.906934549445373,0.96059601,0.035736839917,0.003667150083,0,0.911888484975118,0.906162142868023,0.917373601930985
"52",4,0.05,0.05,35,1.16725929001671,0.2,4.88639479935362,1.71930002,1.22159869983841,0.429825005,0.000255377927094501,0.971598699838407,0.0281459222344988,0,0.971846888082138,0.969439698103036,0.81450625,0.179825005,0.005668745,0,0.971846888082138,0.968414287429808,0.975000854220772
"53",4,0.05,0.1,35,1.14066572555657,0.2,4.76305130537067,1.6957423925,1.19076282634267,0.423935598125,0.000409110843818197,0.940762826342668,0.0588280628135142,0,0.941147860137886,0.937689804238687,0.81450625,0.173935598125,0.011558151875,0,0.941147860137886,0.936355161525951,0.945681581429917
"54",4,0.05,0.15,35,1.17470244417008,0.2,4.66887598357661,1.67554558,1.16721899589415,0.418886395,0.00028754729425782,0.917218995894154,0.0824934568115887,0,0.917482815595306,0.910469463256848,0.81450625,0.168886395,0.016607355,0,0.917482815595306,0.911917521959216,0.92280352152182
"55",4,0.1,0.05,35,1.2752664568964,0.4,4.89388605127416,2.33487032,1.22347151281854,0.58371758,0.000100738656004219,0.97347151281854,0.0264277485254553,0,0.973569588910454,0.970391334690317,0.6561,0.33371758,0.01018242,0,0.973569588910454,0.970234287651417,0.976625066843764
"56",4,0.1,0.1,35,1.265679928654,0.4,4.79338197902761,2.29736188,1.1983454947569,0.57434047,0.000120952688047453,0.948345494756902,0.0515335525550507,0,0.948460213569239,0.943124367548706,0.6561,0.32434047,0.01955953,0,0.948460213569239,0.943944440306888,0.952712479232899
"57",4,0.1,0.15,35,1.16896533523577,0.4,4.64882592168501,2.25488172,1.16220648042125,0.56372043,0.000240249474353383,0.912206480421252,0.0875532701043945,0,0.912425690213713,0.912243181157313,0.6561,0.31372043,0.03017957,0,0.912425690213713,0.906714511695776,0.91789532115537
"58",4,0.15,0.05,35,1.22243227681862,0.599999999999999,4.88791181104922,2.86060408,1.22197795276231,0.715151019999999,0.000142572385732685,0.971977952762306,0.0278794748519607,0,0.972116549738012,0.973132012709371,0.52200625,0.46515102,0.01284273,0,0.972116549738012,0.968698961054021,0.975255318954751
"59",4,0.15,0.1,35,1.36027343846891,0.599999999999999,4.81714858017249,2.816307415,1.20428714504312,0.704076853749999,7.73874309955971e-05,0.954287145043123,0.045635467525882,0,0.9543610005892,0.949963997960224,0.52200625,0.45407685375,0.02391689625,0,0.9543610005892,0.950086183878183,0.958368606674023
"60",4,0.15,0.15,35,1.32643174928941,0.599999999999999,4.71476655804627,2.7672947875,1.17869163951157,0.691823696874999,7.98435084401356e-05,0.928691639511567,0.0712285169799927,0,0.928765795431194,0.924329443376613,0.52200625,0.441823696875,0.036170053125,0,0.928765795431194,0.923548472728559,0.933731709590088
"61",5,0.001,0.05,35,1.04072637847552,0.00500000000000001,5.74141694459063,1.02397136937367,1.14828338891812,0.204794273874734,0.0150758823403123,0.948283388918125,0.036640728741562,0,0.962798424686131,0.96077440316487,0.995009990004999,0.00479427387473382,0.000195736120267181,0,0.962798424686131,0.958901804770974,0.966422432225504
"62",5,0.001,0.1,35,1.03799040462813,0.00500000000000001,5.53517872752384,1.02303489939179,1.10703574550477,0.204606979878358,0.0219568862795708,0.907035745504767,0.0710073682156618,0,0.927398529554026,0.92324061133614,0.995009990004999,0.00460697987835818,0.000383030116642828,0,0.927398529554026,0.922137236768447,0.932409243600799
"63",5,0.001,0.15,35,1.04078681772918,0.00500000000000001,5.44026446417001,1.02230501587888,1.088052892834,0.204461003175776,0.011913618408837,0.888052892834001,0.100033488757162,0,0.898760381054869,0.893986821718818,0.995009990004999,0.00446100317577608,0.00052900681922492,0,0.898760381054869,0.892681606618696,0.904605783448781
"64",5,0.01,0.05,35,1.06602576204427,0.05,5.80135298629459,1.23531642392995,1.16027059725892,0.24706328478599,0.00188368343301589,0.960270597258919,0.0378457193080655,0,0.962082856797457,0.960280202080638,0.9509900499,0.04706328478599,0.00194666531401,0,0.962082856797457,0.958152378173774,0.965741187455811
"65",5,0.01,0.1,35,1.08199700244683,0.05,5.6566992427957,1.22774756737645,1.13133984855914,0.24554951347529,0.00226786684007248,0.93133984855914,0.0663922846007875,0,0.933456804292234,0.92939318204468,0.9509900499,0.04554951347529,0.00346043662471,0,0.933456804292234,0.928394516750158,0.938264828120004
"66",5,0.01,0.15,35,1.04299833167066,0.05,5.45021244835339,1.2179232604746,1.09004248967068,0.24358465209492,0.0018706547201102,0.890042489670677,0.108086855609213,0,0.89171057226165,0.889302111224145,0.9509900499,0.04358465209492,0.00542529800508,0,0.89171057226165,0.885455607900022,0.897736364241297
"67",5,0.05,0.05,35,1.20453289987589,0.25,5.84654668212493,2.09320834765625,1.16930933642499,0.41864166953125,0.000299491503362256,0.969309336424986,0.0303911720716516,0,0.969599723303778,0.966504180129603,0.7737809375,0.21864166953125,0.00757739296875,0,0.969599723303778,0.966044973428637,0.972877365322073
"68",5,0.05,0.1,35,1.06966615022729,0.25,5.6599291236099,2.0568855428125,1.13198582472198,0.4113771085625,0.000371644024711853,0.931985824721978,0.0676425312533098,0,0.932332320457922,0.934391232226506,0.7737809375,0.2113771085625,0.0148419539375,0,0.932332320457922,0.927232260426993,0.937178802408778
"69",5,0.05,0.15,35,1.14261106694522,0.25,5.52071375484246,2.01938602953125,1.10414275096849,0.40387720590625,0.000346219209132112,0.904142750968492,0.0955110298223759,0,0.904455890971759,0.901237957814674,0.7737809375,0.20387720590625,0.02234185659375,0,0.904455890971758,0.898525899965649,0.910149108700964
"70",5,0.1,0.05,35,1.30938602243528,0.499999999999999,5.86434837206237,2.98755915,1.17286967441247,0.59751183,0.000114025409828581,0.972869674412473,0.0270163001776981,0,0.972980618926302,0.970701155038949,0.59049,0.397511829999999,0.01199817,0,0.972980618926302,0.969611673751305,0.976070149202841
"71",5,0.1,0.1,35,1.36453417241237,0.499999999999999,5.72089669337332,2.917465565,1.14417933867466,0.583493113,8.13679516999115e-05,0.944179338674663,0.0557392933736368,0,0.944256170865167,0.936468249859588,0.59049,0.383493112999999,0.026016887,0,0.944256170865166,0.939578513534511,0.94867293188855
"72",5,0.1,0.15,35,1.21851779033688,0.499999999999999,5.52326623501544,2.853584475,1.10465324700309,0.570716895,0.000188741791162153,0.904653247003088,0.0951580112057497,0,0.904824025110274,0.905269456179336,0.59049,0.370716894999999,0.038793105,0,0.904824025110274,0.898903860683534,0.910507196132911
"73",5,0.15,0.05,35,1.25769456110642,0.749999999999999,5.85035792665965,3.70554388046875,1.17007158533193,0.74110877609375,9.6295643335668e-05,0.970071585331931,0.0298321190247332,0,0.970165007995518,0.972701678179787,0.4437053125,0.54110877609375,0.01518591140625,0,0.970165007995518,0.966640505383394,0.973412021036464
"74",5,0.15,0.1,35,1.2558757088222,0.749999999999999,5.72196902841865,3.639242246875,1.14439380568373,0.727848449375,0.00015669805282853,0.944393805683731,0.0554494962634402,0,0.944541813546729,0.948864803557916,0.4437053125,0.527848449375,0.028446238125,0,0.944541813546729,0.939874919829604,0.948947634138343
"75",5,0.15,0.15,35,1.44102330366095,0.749999999999999,5.62191624860498,3.55209763234375,1.124383249721,0.71041952646875,5.13958638293694e-05,0.924383249720995,0.0755653544151759,0,0.92443076163854,0.917534425436608,0.4437053125,0.51041952646875,0.04587516103125,0,0.924430761638539,0.919075811379176,0.929536930994771
"76",6,0.001,0.05,35,1.16499379044792,0.00599999999999999,6.69739030466382,1.03445558019536,1.11623171744397,0.172409263365893,0.016999495804154,0.949565050777304,0.0334354534185419,0,0.9659863313642,0.959494991430787,0.994014980014994,0.00574259669922642,0.000242423285779577,0,0.9659863313642,0.96224518850443,0.969452774787227
"77",6,0.001,0.1,35,1.17773276715414,0.00599999999999999,6.55787651636683,1.03323714102869,1.09297941939447,0.172206190171448,0.0118777786002041,0.926312752727804,0.0618094686719923,0,0.937447547142061,0.925564746426766,0.994014980014994,0.0055395235047812,0.000445496480224795,0,0.937447547142061,0.932522604183924,0.942115786190736
"78",6,0.001,0.15,35,1.15960454159875,0.00599999999999999,6.34576773848416,1.03176068764417,1.05762795641403,0.171960114607361,0.00994380453712723,0.890961289747359,0.0990949057155141,0,0.899909817069338,0.884449501247404,0.994014980014994,0.0052934479406943,0.000691572044311696,0,0.899909817069338,0.893860588937604,0.905724987381878
"79",6,0.01,0.05,35,1.14415568855746,0.06,6.756276800124,1.33596009089695,1.126046133354,0.222660015149492,0.00196387537580909,0.959379466687334,0.0386566579368566,0,0.961267275819888,0.956826579522786,0.941480149401,0.0559933484828256,0.0025265021161744,0,0.961267275819888,0.957298643323742,0.964964288040012
"80",6,0.01,0.1,35,1.18782744948215,0.06,6.58803383587544,1.32377175181058,1.09800563931257,0.220628625301763,0.00163402689248317,0.931338972645907,0.06702700046161,0,0.932863296359168,0.922113745724751,0.941480149401,0.0539619586350967,0.0045578919639033,0,0.932863296359168,0.92778102312656,0.937691667859154
"81",6,0.01,0.15,35,1.22610835938424,0.06,6.41927434838886,1.31123810506209,1.06987905806481,0.218539684177015,0.00211746983394642,0.903212391398143,0.0946701387679108,0,0.905128974697897,0.886417463123777,0.941480149401,0.051873017510348,0.006646833088652,0,0.905128974697897,0.89921697013599,0.910803803482248
"82",6,0.05,0.05,35,1.27986637833279,0.3,6.82022534927704,2.53469544235,1.13670422487951,0.422449240391667,0.000336590490057855,0.970037558212839,0.0296258512971029,0,0.970364173565554,0.9655520713521,0.735091890625,0.255782573725,0.00912553565,0,0.970364173565554,0.966850402902311,0.973600319812318
"83",6,0.05,0.1,35,1.27618172634366,0.3,6.61954830392537,2.47516936141563,1.10325805065423,0.412528226902604,0.000293265625935257,0.936591383987561,0.0631153503865034,0,0.936866134620948,0.928101298280378,0.735091890625,0.245861560235938,0.0190465491390625,0,0.936866134620948,0.931920851748138,0.941555069807459
"84",6,0.05,0.15,35,1.31074273932669,0.3,6.47349020078361,2.42842613502813,1.07891503346394,0.404737689171354,0.000204763015737386,0.912248366797269,0.0875468701869939,0,0.912435199780441,0.898692845101537,0.735091890625,0.238071022504688,0.0268370868703125,0,0.912435199780441,0.906724290248808,0.917904556027393
"85",6,0.1,0.05,35,1.39157949262756,0.6,6.83967901116574,3.7274728288,1.13994650186096,0.621245471466666,9.69564941957672e-05,0.97327983519429,0.026623208311514,0,0.973374210145246,0.970163426164048,0.531441,0.4545788048,0.0139801952,0,0.973374210145246,0.970027703416671,0.976441029275152
"86",6,0.1,0.1,35,1.36346019775261,0.6,6.66007017915311,3.6399217438,1.11001169652552,0.606653623966666,0.000116539015914953,0.943345029858851,0.0565384311252342,0,0.943454979173684,0.939021462185125,0.531441,0.4399869573,0.0285720427,0,0.943454979173684,0.93874730676993,0.947902250786576
"87",6,0.1,0.15,35,1.44540509591971,0.6,6.48836016940598,3.5381839288,1.08139336156766,0.589697321466666,8.86506482992191e-05,0.914726694900996,0.0851846544507045,0,0.914807793204933,0.902833271370308,0.531441,0.4230306548,0.0455283452,0,0.914807793204933,0.909164614356793,0.920207993590011
"88",6,0.15,0.05,35,1.64855381020512,0.9,6.87172580065069,4.64170946874063,1.14528763344178,0.773618244790104,4.06853702545866e-05,0.978620966775115,0.0213383478546304,0,0.978660783951464,0.97447396020328,0.377149515625,0.606951578123437,0.0158989062515625,0,0.978660783951464,0.975635002758576,0.98140310331472
"89",6,0.15,0.1,35,1.62383371902496,0.9,6.73229113732627,4.54156185916563,1.12204852288771,0.756926976527604,4.14618402721716e-05,0.955381856221045,0.0445766819386832,0,0.955421469753416,0.947675765963696,0.377149515625,0.590260309860937,0.0325901745140625,0,0.955421469753416,0.951191848801124,0.959383208952835
"90",6,0.15,0.15,35,1.60363832949466,0.9,6.59703513291197,4.4482983968125,1.09950585548533,0.741383066135417,4.32172874544063e-05,0.932839188818662,0.0671175938938837,0,0.932879505340405,0.922719679740556,0.377149515625,0.57471639946875,0.04813408490625,0,0.932879505340405,0.927797776460279,0.937707322605027
"91",7,0.001,0.05,35,1.18157807542169,0.00700000000000001,7.60194443912336,1.04652950932075,1.08599206273191,0.149504215617249,0.0185869351528266,0.943134919874766,0.0382781449724072,0,0.960996907068516,0.952434368565537,0.993020965034979,0.00664707276010658,0.000331962204914421,0,0.960996907068516,0.957015726881731,0.964706641541909
"92",7,0.001,0.1,35,1.06506592627158,0.00700000000000001,7.37923575156066,1.04471656555019,1.05417653593724,0.149245223650027,0.00986462156765215,0.911319393080094,0.078815985352254,0,0.920398778723531,0.915324371478462,0.993020965034979,0.00638808079288406,0.000590954172136945,0,0.920398778723531,0.914920303133492,0.925630909272716
"93",7,0.001,0.15,35,1.06431617577832,0.00700000000000001,7.097696885253,1.0427426988252,1.01395669789329,0.148963242689315,0.0128925334570083,0.871099555036143,0.116007911506849,0,0.882476918229454,0.8749203668954,0.993020965034979,0.006106099832172,0.000872935132849003,0,0.882476918229454,0.876003357672873,0.888726792427337
"94",7,0.01,0.05,35,1.13203510332648,0.07,7.71437531902079,1.45492829094326,1.10205361700297,0.20784689870618,0.00148213753294205,0.959196474145826,0.0393213883212315,0,0.960620245466536,0.956651044007104,0.932065347906991,0.0649897558490375,0.00294489624397261,0,0.960620245466536,0.956621666502722,0.964347621610507
"95",7,0.01,0.1,35,1.12693629627003,0.07,7.46198656749587,1.43656439590072,1.06599808107084,0.205223485128674,0.00155779410817686,0.923140938213695,0.0753012676781279,0,0.924581245430358,0.918034321956118,0.932065347906991,0.0623663422715313,0.00556830982147879,0,0.924581245430358,0.919230986921745,0.929682631979311
"96",7,0.01,0.15,35,1.06136542569418,0.07,7.19059820027278,1.41982480614035,1.02722831432468,0.202832115162907,0.00151361790013898,0.88437117146754,0.114115210632321,0,0.885711800703449,0.882833288432113,0.932065347906991,0.0599749723057636,0.00795967978724643,0,0.885711800703449,0.879313331376554,0.891884663423636
"97",7,0.05,0.05,35,1.16545291109611,0.35,7.74831394899292,3.03665899438149,1.10690199271327,0.433808427768784,0.000455348334490758,0.964044849856132,0.0354998018093773,0,0.964484026051037,0.964492067279427,0.69833729609375,0.290951284911641,0.0107114189946094,0,0.964484026051037,0.960668641068201,0.968025699010709
"98",7,0.05,0.1,35,1.23893852123318,0.35,7.47582119237189,2.94361028026156,1.06797445605313,0.420515754323081,0.000265478032446747,0.925117313195984,0.0746172087715689,0,0.925362976738348,0.92042737756613,0.69833729609375,0.277658611465938,0.0240040924403125,0,0.925362976738348,0.920037188051808,0.930439420270121
"99",7,0.05,0.15,35,1.29708130776549,0.35,7.34195791932324,2.89033380082422,1.04885113133189,0.412904828689174,0.000182881532108461,0.905993988474748,0.0938231299931431,0,0.906159708350546,0.895197458403595,0.69833729609375,0.270047685832031,0.0316150180742188,0,0.906159708350546,0.900275418566668,0.911806205743652
"100",7,0.1,0.05,35,1.4125391875321,0.7,7.77547147155188,4.52779920262,1.11078163879313,0.646828457517143,8.88230577137943e-05,0.967924495935983,0.0319866810063031,0,0.968010477586501,0.966011730925118,0.4782969,0.50397131466,0.01773178534,0,0.968010477586501,0.964372315445209,0.971372597494348
"101",7,0.1,0.1,35,1.37626666258252,0.7,7.55855975221083,4.41769409765,1.07979425031583,0.631099156807143,9.83414717662347e-05,0.93693710745869,0.0629645510695436,0,0.937029256294842,0.935861822461856,0.4782969,0.48824201395,0.03346108605,0,0.937029256294842,0.932089668346617,0.941712396640035
"102",7,0.1,0.15,35,1.56725432970986,0.7,7.47266531470228,4.31833422627,1.06752361638604,0.616904889467143,4.88076984884275e-05,0.924666473528898,0.0752847187726137,0,0.92471160657418,0.908654264484915,0.4782969,0.47404774661,0.04765535339,0,0.92471160657418,0.919365417299355,0.9298088450001
"103",7,0.15,0.05,35,1.80467467787263,1.05,7.84705771878251,5.62209546890547,1.12100824554036,0.803156495557924,2.4235626398243e-05,0.978151102683215,0.0218246616903867,0,0.978174809362447,0.971853232076629,0.32057708828125,0.660299352700782,0.0191235590179687,0,0.978174809362447,0.975117877406568,0.980948636764914
"104",7,0.15,0.1,35,1.59144774386813,1.05,7.63986035897485,5.50110284181742,1.09140862271069,0.785871834545346,4.17867666308009e-05,0.948551479853551,0.0514067333798185,0,0.948591118409244,0.946413022871948,0.32057708828125,0.643014691688203,0.0364082200305469,0,0.948591118409244,0.944080509634824,0.952838137948324
"105",7,0.15,0.15,35,1.38828009083925,1.05,7.36858847885298,5.38332164187531,1.052655496979,0.769045948839331,9.94084289942529e-05,0.909798354121854,0.0901022374491518,0,0.909888804738493,0.921648056286628,0.32057708828125,0.626188805982188,0.0532341057365625,0,0.909888804738493,0.904106558951729,0.915431024744315
"106",8,0.001,0.05,35,1.25675897475609,0.00799999999999999,8.60813057001545,1.06058526797646,1.07601632125193,0.132573158497058,0.010137282929365,0.951016321251931,0.0388463958187039,0,0.960755774362667,0.949963041341163,0.992027944069944,0.00757315849705781,0.000398897432998156,0,0.960755774362666,0.95676344484247,0.964476813705375
"107",8,0.001,0.1,35,1.18746460769304,0.00799999999999999,8.2564110734326,1.05778727263551,1.03205138417907,0.132223409079439,0.0149403174532901,0.907051384179076,0.0780082983676348,0,0.920808556324266,0.906091119130949,0.992027944069944,0.00722340907943893,0.000748646850617044,0,0.920808556324266,0.915342446934325,0.926028073438563
"108",8,0.001,0.15,35,1.13850657269458,0.00799999999999999,7.99812048168109,1.05545301602855,0.999765060210136,0.131931627003568,0.0101043465231377,0.874765060210137,0.115130593266725,0,0.883694212756318,0.869490513411333,0.992027944069944,0.00693162700356822,0.00104042892648775,0,0.883694212756318,0.877248726250164,0.889915290512955
"109",8,0.01,0.05,35,1.30673484903025,0.08,8.71621787941343,1.59088430504685,1.08952723492668,0.198860538130856,0.00106340960675573,0.964527234926678,0.034409355466566,0,0.96555401434137,0.956057808378528,0.92274469442792,0.0738605381308561,0.00339476744122372,0,0.96555401434137,0.96179132234014,0.969042291808884
"110",8,0.01,0.1,35,1.25032448887373,0.08,8.40001456212123,1.56332215792189,1.05000182026515,0.195415269740236,0.00104660131627634,0.925001820265154,0.0739515784185694,0,0.925970942672589,0.911461927680009,0.92274469442792,0.0704152697402361,0.0068400358318438,0,0.925970942672589,0.920664298319992,0.931027873651119
"111",8,0.01,0.15,35,1.21011678703462,0.08,8.13937582304577,1.54237034610958,1.01742197788072,0.192796293263698,0.00109107616552403,0.892421977880722,0.106486945953754,0,0.893396741772026,0.877561647859167,0.92274469442792,0.0677962932636979,0.00945901230838201,0,0.893396741772026,0.887183153593045,0.899380154047253
"112",8,0.05,0.05,35,1.36065797531785,0.4,8.7172916384564,3.58379102509203,1.08966145480705,0.447973878136504,0.000278097426192986,0.964661454807049,0.0350604477667574,0,0.964929799300692,0.959576599891248,0.663420431289063,0.322973878136504,0.0136056905744336,0,0.964929799300692,0.961136257606805,0.968449336738346
"113",8,0.05,0.1,35,1.42447197330727,0.4,8.49546875630475,3.48663637717878,1.06193359453809,0.435829547147348,0.0001471360332146,0.936933594538095,0.0629192694286908,0,0.937071471517252,0.923494995069934,0.663420431289063,0.310829547147348,0.0257500215635899,0,0.937071471517252,0.932133358869672,0.941753110700522
"114",8,0.05,0.15,35,1.28476907914771,0.4,8.14241963476606,3.38420578208003,1.01780245434576,0.423025722760004,0.000268847508024068,0.892802454345758,0.106928698146218,0,0.893042546608973,0.885453992057241,0.663420431289063,0.298025722760004,0.0385538459509336,0,0.893042546608973,0.886820228036742,0.89903490012369
"115",8,0.1,0.05,35,1.60904906673365,0.8,8.77191293154976,5.40079074632,1.09648911644372,0.67509884329,6.49237978725595e-05,0.97148911644372,0.0284459597584075,0,0.971552193301941,0.965877387481061,0.43046721,0.55009884329,0.01943394671,0,0.971552193301941,0.968103276700452,0.974722677058869
"116",8,0.1,0.1,35,1.63665232461857,0.8,8.57319890405651,5.265515592272,1.07164986300706,0.658189449034,5.58133484305246e-05,0.946649863007063,0.0532943236445064,0,0.946702701654811,0.936187447669168,0.43046721,0.533189449034,0.036343340966,0,0.946702701654811,0.942118330206023,0.951024659565545
"117",8,0.1,0.15,35,1.46961673914835,0.8,8.31052823424321,5.14570848436,1.0388160292804,0.643213560545,0.000112208898444917,0.913816029280401,0.0860717618211547,0,0.913918579077427,0.909892405922756,0.43046721,0.518213560545,0.051319229455,0,0.913918579077427,0.90824986994623,0.919344844108902
"118",8,0.15,0.05,35,1.90613913018666,1.2,8.83772248502982,6.66825356409803,1.10471531062873,0.833531695512254,2.12143666007121e-05,0.979715310628727,0.0202634750046727,0,0.979736095109421,0.973914044968689,0.272490525039063,0.708531695512254,0.0189777794486836,0,0.979736095109421,0.976780615031893,0.982407313496158
"119",8,0.15,0.1,35,1.55281625710826,1.2,8.53176600015736,6.51281231961212,1.06647075001967,0.814101539951516,6.3649425689321e-05,0.941470750019671,0.05846560055464,0,0.941530677906588,0.947206275201455,0.272490525039063,0.689101539951515,0.0384079350094219,0,0.941530677906588,0.936751946412488,0.946050196223852
"120",8,0.15,0.15,35,1.9124112858084,1.2,8.53477511395148,6.39410033843912,1.06684688924394,0.799262542304891,2.06823647348062e-05,0.941846889243936,0.0581324283913297,0,0.941866369267717,0.926809293227547,0.272490525039063,0.67426254230489,0.0532469326560469,0,0.941866369267717,0.937099931118758,0.946373387309644
"121",9,0.001,0.05,35,1.11954516424305,0.00899999999999998,9.49934972864775,1.07677028258029,1.05548330318308,0.119641142508921,0.0127530680508489,0.944372192071972,0.0428747398771787,0,0.956571412389675,0.951578713183502,0.991035916125873,0.00853003139780971,0.000434052476316199,0,0.956571412389674,0.952391507752928,0.96048270528897
"122",9,0.001,0.1,35,1.18342545899718,0.00899999999999998,9.15409268439944,1.07267790120005,1.01712140937772,0.119186433466673,0.00999660800611468,0.906010298266605,0.0839930937272808,0,0.915158781872336,0.900853056369802,0.991035916125873,0.00807532235556158,0.000888761518564333,0,0.915158781872336,0.909525729088424,0.920548645193622
"123",9,0.001,0.15,35,1.22217710126504,0.00899999999999998,8.90337625934668,1.0695971782153,0.989264028816298,0.118844130912811,0.00870665398735692,0.878152917705187,0.113140428307456,0,0.88586584509767,0.862667051121728,0.991035916125873,0.00773301980170003,0.00123106407242587,0,0.88586584509767,0.879470990809962,0.892035001292971
"124",9,0.01,0.05,35,1.30950822493086,0.0900000000000001,9.65616036525079,1.74155864211209,1.07290670725009,0.193506515790233,0.00136603271729206,0.961795596138977,0.0368383711437308,0,0.96311123759993,0.952738000140962,0.913517247483641,0.0823954046791217,0.00408734783723736,0,0.96311123759993,0.95922953442201,0.966720124946184
"125",9,0.01,0.1,35,1.26717581574972,0.0900000000000001,9.3378590965492,1.71067983952196,1.03753989961658,0.190075537724662,0.00113597526009848,0.926428788505467,0.0724352362344344,0,0.927482385549629,0.913065603440572,0.913517247483641,0.0789644266135511,0.007518325902808,0,0.927482385549629,0.922223774293928,0.932490367202422
"126",9,0.01,0.15,35,1.23226423664973,0.0900000000000001,9.04534401410061,1.68330228855832,1.00503822378896,0.187033587617591,0.0014281594143696,0.893927112677846,0.104644727907785,0,0.89520560899613,0.877891536721363,0.913517247483641,0.0759224765064798,0.0105602760098793,0,0.89520560899613,0.889036934489727,0.901143030407531
"127",9,0.05,0.05,35,1.45041146962585,0.45,9.691447325685,4.19030149932287,1.07682748063167,0.465589055480318,0.000119991605916629,0.965716369520556,0.0341636388735276,0,0.965832261284634,0.958694735565376,0.630249409724609,0.354477944369207,0.0152726459061834,0,0.965832261284634,0.962083421268511,0.969306503470702
"128",9,0.05,0.1,35,1.40187932154931,0.45,9.3781448877697,4.06511564304898,1.04201609864108,0.451679515894332,0.000159295326512321,0.930904987529967,0.068935717143521,0,0.931053299969386,0.921076027301443,0.630249409724609,0.34056840478322,0.0291821854921703,0,0.931053299969386,0.925910750365908,0.935943050392327
"129",9,0.05,0.15,35,1.42862966409105,0.45,9.10711234300141,3.94256752326403,1.0119013714446,0.438063058140448,0.000154651408057055,0.90079026033349,0.0990550882584531,0,0.9009295903632,0.884249966405253,0.630249409724609,0.326951947029336,0.0427986432460539,0,0.9009295903632,0.894906775672732,0.906717738553436
"130",9,0.1,0.05,35,1.48496077681001,0.9,9.71622805835996,6.3351809965927,1.07958089537333,0.703908999621411,0.000115725459032372,0.968469784262219,0.0314144902787487,0,0.96858187384418,0.967707665479363,0.387420489,0.5927978885103,0.0197816224897,0,0.96858187384418,0.96497343242702,0.971913891120353
"131",9,0.1,0.1,35,1.56139805314951,0.9,9.44820126597393,6.1584407307712,1.04980014066377,0.684271192307911,8.01696760784481e-05,0.938689029552659,0.0612308007712622,0,0.938764289981701,0.935650100770021,0.387420489,0.5731600811968,0.0394194298032,0,0.938764289981701,0.933885844222298,0.943385224122873
