"","pool","prevalence","above.llod","limit","pos","total.tests","tests.per.sample","tn","tp","fn","fp","ppa","est","lwr.ci","upr.ci"
"75",4,0.001,0.15,35,2.0006672226299,4.80171873879235,1.20042968469809,0,0.950429684698088,0.0495703153019116,0,0.950429684698088,0.950429684698088,0.945992446442384,0.954602184830637
"76",4,0.001,0.2,35,2.0006672226299,4.74254328938086,1.18563582234522,0,0.935635822345216,0.0643641776547842,0,0.935635822345216,0.935635822345216,0.930647875791215,0.940368174186621
"77",4,0.001,0.25,35,2.0006672226299,4.62619959249019,1.15654989812255,0,0.906549898122548,0.0934501018774523,0,0.906549898122548,0.906549898122547,0.900676154457002,0.912185615897994
"78",4,0.001,0.3,35,2.0006672226299,4.50664975988831,1.12666243997208,0,0.876662439972076,0.123337560027924,0,0.876662439972076,0.876662439972076,0.870057728815093,0.883046912132109
"79",4,0.01,0.05,35,2.00672263229904,4.95109780247622,1.23777445061906,0,0.987774450619056,0.0122255493809435,0,0.987774450619056,0.987774450619056,0.98542270131955,0.989835310037662
"80",4,0.01,0.1,35,2.00672263229904,4.86166385487222,1.21541596371805,0,0.965415963718055,0.0345840362819452,0,0.965415963718055,0.965415963718055,0.961646422309494,0.96891118143868
"81",4,0.01,0.15,35,2.00672263229904,4.81065196696113,1.20266299174028,0,0.952662991740283,0.0473370082597166,0,0.952662991740283,0.952662991740284,0.948317059196396,0.956742784422595
"82",4,0.01,0.2,35,2.00672263229904,4.72440715504282,1.1811017887607,0,0.931101788760705,0.0688982112392953,0,0.931101788760705,0.931101788760705,0.92596084092177,0.935989907908458
"83",4,0.01,0.25,35,2.00672263229904,4.64514284749084,1.16128571187271,0,0.911285711872709,0.0887142881272908,0,0.911285711872709,0.911285711872709,0.90554242919349,0.916788131066785
"84",4,0.01,0.3,35,2.00672263229904,4.52683961285746,1.13170990321436,0,0.881709903214364,0.118290096785636,0,0.881709903214364,0.881709903214364,0.875218764961708,0.887977810162901
"85",4,0.03,0.05,35,2.02051121869957,4.94977741683586,1.23744435420896,0,0.987444354208965,0.0125556457910355,0,0.987444354208965,0.987444354208965,0.985064282623438,0.989533843059687
"86",4,0.03,0.1,35,2.02051121869957,4.85900750689781,1.21475187672445,0,0.964751876724452,0.0352481232755479,0,0.964751876724452,0.964751876724452,0.960949598133357,0.968280267773537
"87",4,0.03,0.15,35,2.02051121869957,4.82081909521578,1.20520477380395,0,0.955204773803946,0.0447952261960539,0,0.955204773803946,0.955204773803946,0.95096586742464,0.959175935724851
"88",4,0.03,0.2,35,2.02051121869957,4.7526719766776,1.1881679941694,0,0.9381679941694,0.0618320058306003,0,0.9381679941694,0.9381679941694,0.933268416729183,0.942810425935431
"89",4,0.03,0.25,35,2.02051121869957,4.62955037742725,1.15738759435681,0,0.907387594356812,0.0926124056431881,0,0.907387594356812,0.907387594356812,0.901536594375954,0.91300006700333
"90",4,0.03,0.3,35,2.02051121869957,4.51890726222083,1.12972681555521,0,0.879726815555208,0.120273184444792,0,0.879726815555208,0.879726815555208,0.873190625364474,0.886040950540723
"91",4,0.05,0.05,35,2.03477485510477,4.95159393669193,1.23789848417298,0,0.987898484172983,0.0121015158270174,0,0.987898484172983,0.987898484172983,0.985557479084982,0.989948482776689
"92",4,0.05,0.1,35,2.03477485510477,4.87469193045029,1.21867298261257,0,0.968672982612572,0.0313270173874276,0,0.968672982612572,0.968672982612572,0.965069307691587,0.972000172373529
"93",4,0.05,0.15,35,2.03477485510477,4.81373499777084,1.20343374944271,0,0.953433749442711,0.0465662505572894,0,0.953433749442711,0.953433749442711,0.949119910706665,0.957480962841712
"94",4,0.05,0.2,35,2.03477485510477,4.75029835042354,1.18757458760589,0,0.937574587605885,0.062425412394115,0,0.937574587605885,0.937574587605885,0.932654104428375,0.942238289004051
"95",4,0.05,0.25,35,2.03477485510477,4.63425840392332,1.15856460098083,0,0.908564600980829,0.0914353990191708,0,0.908564600980829,0.908564600980829,0.902745795614592,0.914144174114098
"96",4,0.05,0.3,35,2.03477485510477,4.52695033437361,1.1317375835934,0,0.881737583593402,0.118262416406598,0,0.881737583593402,0.881737583593401,0.875247078201169,0.888004841260928
"97",4,0.1,0.05,35,2.07265774378585,4.9536879541109,1.23842198852772,0,0.988421988527725,0.0115780114722753,0,0.988421988527725,0.988421988527725,0.986126970680419,0.990425500069202
"98",4,0.1,0.1,35,2.07265774378585,4.86250478011472,1.21562619502868,0,0.965626195028681,0.0343738049713193,0,0.965626195028681,0.965626195028681,0.961867090387387,0.969110837611807
"99",4,0.1,0.15,35,2.07265774378585,4.81104244741874,1.20276061185468,0,0.952760611854685,0.0472393881453155,0,0.952760611854685,0.952760611854685,0.948418727229209,0.956836295181264
