"","pool","prevalence","above.llod","limit","pos","total.tests","tests.per.sample","tn","tp","fn","fp","ppa","est","lwr.ci","upr.ci"
"38",2,0.001,0.1,35,0.002,1.003812581,0.5019062905,0.998001,0.0019062905,9.27095e-05,0,0.953622061030515,0.953622061030515,0.949316110351738,0.957661267620073
"39",2,0.001,0.15,35,0.002,1.0036787028,0.5018393514,0.998001,0.0018393514,0.0001596486,0,0.920135767883942,0.920135767883942,0.914649377041668,0.92537597233288
"40",2,0.001,0.2,35,0.002,1.0035668034,0.5017834017,0.998001,0.0017834017,0.0002155983,0,0.892146923461731,0.892146923461731,0.885902621670939,0.898161793231077
"41",2,0.001,0.25,35,0.002,1.0034413058,0.5017206529,0.998001,0.0017206529,0.0002783471,0,0.860756828414207,0.860756828414207,0.853816372795295,0.867486452204274
"42",2,0.001,0.3,35,0.002,1.003308617,0.5016543085,0.998001,0.0016543085,0.0003446915,0,0.827568034017009,0.827568034017009,0.820019071390873,0.834925714489007
"43",2,0.01,0.05,35,0.02,1.0389207,0.51946035,0.9801,0.01946035,0.00043965,0,0.977907035175879,0.977907035175879,0.974833097430973,0.980698064184681
"44",2,0.01,0.1,35,0.02,1.03782322,0.51891161,0.9801,0.01891161,0.00098839,0,0.95033216080402,0.95033216080402,0.945890990878983,0.954508653657873
"45",2,0.01,0.15,35,0.02,1.03663414,0.51831707,0.9801,0.01831707,0.00158293,0,0.920455778894472,0.920455778894472,0.914979020959098,0.925686157402806
"46",2,0.01,0.2,35,0.02,1.03566252,0.51783126,0.9801,0.01783126,0.00206874,0,0.896043216080402,0.896043216080402,0.889895527144816,0.90195915288669
"47",2,0.01,0.25,35,0.02,1.0342628,0.5171314,0.9801,0.0171314,0.0027686,0,0.860874371859296,0.860874371859296,0.853936282257036,0.867601560221422
"48",2,0.01,0.3,35,0.02,1.0329221,0.51646105,0.9801,0.01646105,0.00343895,0,0.827188442211055,0.827188442211055,0.819633148195571,0.834552677198446
"49",2,0.03,0.05,35,0.0599999999999999,1.115545,0.5577725,0.9409,0.0577725,0.0013275,0,0.97753807106599,0.97753807106599,0.974440881025275,0.980352621021484
"50",2,0.03,0.1,35,0.0599999999999999,1.112539,0.5562695,0.9409,0.0562695,0.0028305,0,0.952106598984772,0.952106598984772,0.947737687469189,0.956209720532166
"51",2,0.03,0.15,35,0.0599999999999999,1.1088394,0.5544197,0.9409,0.0544197,0.0046803,0,0.920807106598985,0.920807106598985,0.915340953386115,0.926026668411012
"52",2,0.03,0.2,35,0.0599999999999999,1.1056609,0.55283045,0.9409,0.05283045,0.00626955,0,0.893916243654822,0.893916243654822,0.887715498253696,0.899886503855339
"53",2,0.03,0.25,35,0.0599999999999999,1.10188768,0.55094384,0.9409,0.05094384,0.00815616,0,0.861993908629442,0.861993908629442,0.855078436070528,0.868697818770123
"54",2,0.03,0.3,35,0.0599999999999999,1.09807702,0.54903851,0.9409,0.04903851,0.01006149,0,0.829754822335025,0.829754822335025,0.822242590118245,0.837074486816485
"55",2,0.05,0.05,35,0.1,1.1911765,0.59558825,0.9025,0.09558825,0.00191175,0,0.980392307692308,0.980392307692308,0.977480708927477,0.983019149758534
"56",2,0.05,0.1,35,0.1,1.186189,0.5930945,0.9025,0.0930945,0.0044055,0,0.954815384615385,0.954815384615385,0.950559857926409,0.958803413351747
"57",2,0.05,0.15,35,0.1,1.1795475,0.58977375,0.9025,0.08977375,0.00772625,0,0.92075641025641,0.92075641025641,0.915288724900637,0.925977534802235
"58",2,0.05,0.2,35,0.1,1.174696,0.587348,0.9025,0.087348,0.010152,0,0.895876923076923,0.895876923076923,0.88972505823625,0.901797134875314
"59",2,0.05,0.25,35,0.1,1.168486,0.584243,0.9025,0.084243,0.013257,0,0.864030769230769,0.864030769230769,0.857156830248458,0.870691942513127
"60",2,0.05,0.3,35,0.1,1.1617795,0.58088975,0.9025,0.08088975,0.01661025,0,0.829638461538462,0.829638461538462,0.822124263817044,0.836960159939014
"61",2,0.1,0.05,35,0.2,1.372532,0.686266,0.81,0.186266,0.003734,0,0.980347368421053,0.980347368421053,0.977432739876096,0.982977274345213
"62",2,0.1,0.1,35,0.2,1.362174,0.681087,0.81,0.181087,0.008913,0,0.95308947368421,0.95308947368421,0.948761261628724,0.957151277364243
"63",2,0.1,0.15,35,0.2,1.350312,0.675156,0.81,0.175156,0.014844,0,0.921873684210526,0.921873684210526,0.916439913966631,0.927060219209641
"64",2,0.1,0.2,35,0.2,1.34124,0.67062,0.81,0.17062,0.01938,0,0.898,0.898,0.891901809623191,0.903865271824467
"65",2,0.1,0.25,35,0.2,1.328364,0.664182,0.81,0.164182,0.025818,0,0.864115789473684,0.864115789473684,0.857243595037336,0.870775167974127
"66",2,0.1,0.3,35,0.2,1.316674,0.658337,0.81,0.158337,0.031663,0,0.833352631578947,0.833352631578947,0.825901792876479,0.840608786774952
"67",2,0.15,0.05,35,0.3,1.543234,0.771617,0.7225,0.271617,0.005883,0,0.9788,0.9788,0.975783212199765,0.98153322315693
"68",2,0.15,0.1,35,0.3,1.531393,0.7656965,0.7225,0.2656965,0.0118035,0,0.957464864864865,0.957464864864865,0.953324112875026,0.961336436252556
"69",2,0.15,0.15,35,0.3,1.5129595,0.75647975,0.7225,0.25647975,0.02102025,0,0.924251351351351,0.924251351351351,0.918890815316238,0.929363215028945
"70",2,0.15,0.2,35,0.3,1.5002365,0.75011825,0.7225,0.25011825,0.02738175,0,0.901327027027027,0.901327027027027,0.895314557998812,0.907104592264971
"71",2,0.15,0.25,35,0.3,1.4816575,0.74082875,0.7225,0.24082875,0.03667125,0,0.867851351351351,0.867851351351351,0.861056685802411,0.874430992912819
"72",2,0.15,0.3,35,0.3,1.460167,0.7300835,0.7225,0.2300835,0.0474165,0,0.82912972972973,0.82912972972973,0.821606953419326,0.836460305818537
"73",3,0.001,0.05,35,0.003,1.0087556716663,0.336251890555434,0.997002999,0.0029185572221,7.84437779e-05,0,0.973825908666697,0.973825908666697,0.970505376477748,0.976866439097563
"74",3,0.001,0.1,35,0.003,1.0084385581963,0.336146186065434,0.997002999,0.0028128527321,0.0001841482679,0,0.938555820335062,0.938555820335062,0.933669972521193,0.943184284499613
"75",3,0.001,0.15,35,0.003,1.0081223240428,0.336040774680934,0.997002999,0.0027074413476,0.0002895596524,0,0.90338353160376,0.90338353160376,0.897425064479189,0.909105866467432
"76",3,0.001,0.2,35,0.003,1.0078887612343,0.335962920411434,0.997002999,0.0026295870781,0.0003674139219,0,0.877406139704324,0.877406139704324,0.870817937638803,0.883773662119638
"77",3,0.001,0.25,35,0.003,1.0075572136069,0.335852404535634,0.997002999,0.0025190712023,0.0004779297977,0,0.840530651241024,0.840530651241024,0.833205990805033,0.847656404315791
"78",3,0.001,0.3,35,0.003,1.0071959875744,0.335731995858134,0.997002999,0.0023986625248,0.0005983384752,0,0.80035426241099,0.80035426241099,0.792382641630199,0.808150577447418
"79",3,0.01,0.05,35,0.03,1.086561511,0.362187170333333,0.970299,0.028853837,0.000847163,0,0.971476953637925,0.971476953637925,0.968023886180756,0.974651639664895
"80",3,0.01,0.1,35,0.03,1.0837971814,0.361265727133333,0.970299,0.0279323938,0.0017686062,0,0.940452974647318,0.940452974647318,0.935635063223515,0.945012336546071
"81",3,0.01,0.15,35,0.03,1.0807302658,0.360243421933333,0.970299,0.0269100886,0.0027909114,0,0.906033083061176,0.906033083061176,0.900145377291842,0.911683072206311
"82",3,0.01,0.2,35,0.03,1.0788807271,0.359626909033333,0.970299,0.0262935757,0.0034074243,0,0.885275771859533,0.885275771859533,0.878867089548703,0.891459106495529
