"","pool","prevalence","above.llod","limit","tau","pos1","pos_null","total.tests","total.tests_null","tests.per.sample","tests.per.sample_null","tn1","tp1","fn1","fp1","ppa","ppa_null","tn_null","tp_null","fn_null","fp_null","est","lwr.ci","upr.ci"
"58",3,0.01,0.15,35,0.3,0.048042716777273,0.0477932699999998,1.08480417681114,1.12839500219477,0.361601392270379,0.376131667398255,0.970299,0.0282680589370455,0.00143294106295447,0,0.951754450592422,0.909907558800851,0.95296408558104,0.0427983340649221,0.00423758035403842,0,0.951754450592422,0.947371075834488,0.955872256598482
"59",3,0.01,0.15,35,0.4,0.0538039836138278,0.0537124799999998,1.08574150912734,1.14397436391589,0.36191383637578,0.381324787971962,0.970299,0.0285805030424471,0.00112049695755288,0,0.962274099944349,0.909677783303298,0.947243457497271,0.0479914546386289,0.0047650878641003,0,0.962274099944349,0.95835263486901,0.965923293069525
"60",3,0.01,0.15,35,0.5,0.0594647090202055,0.05962575,1.08647060072986,1.15910328251907,0.362156866909954,0.38636776083969,0.970299,0.0288235335766207,0.000877466423379279,0,0.970456670705388,0.907369825329278,0.941551475455875,0.0530344275063566,0.00541409703776828,0,0.970456670705388,0.966947897683401,0.973687756620876
"61",3,0.03,0.15,35,0.1,0.106345137456839,0.10743381,1.24312299252087,1.28442041368662,0.414374330840291,0.428140137895541,0.912673,0.0810409975069571,0.00628600249304293,0,0.928017652123136,0.914837533873543,0.896367605119148,0.0948068045622079,0.00882559031864422,0,0.928017652123136,0.922776204112104,0.933008145769452
"62",3,0.03,0.15,35,0.2,0.125016801221201,0.12481524,1.24609686494247,1.32731199477084,0.415365621647491,0.442437331590281,0.912673,0.0820322883141575,0.00529471168584252,0,0.939369133419876,0.911522014676026,0.880305690372464,0.109103998256948,0.0105903113705883,0,0.939369133419876,0.934512251141738,0.943968132599087
"63",3,0.03,0.15,35,0.3,0.142574679013283,0.14214429,1.24857721073833,1.36896033116865,0.416192403579443,0.456320110389549,0.912673,0.0828590702461098,0.00446792975389019,0,0.94883678869204,0.907546593675951,0.864484338420504,0.122986777056215,0.0125288845232814,0,0.94883678869204,0.944335893176628,0.953073941706722
"64",3,0.03,0.15,35,0.4,0.158940643321051,0.15942096,1.2521440414345,1.41414439662267,0.417381347144835,0.471381465540889,0.912673,0.0840480138115015,0.00327898618849851,0,0.962451633647114,0.913624974010001,0.848900658219042,0.138048132207556,0.013051209573402,0,0.962451633647114,0.958538559085585,0.966092321074911
"65",3,0.03,0.15,35,0.5,0.180241330738162,0.17664525,1.25535467852527,1.45727942885699,0.418451559508423,0.485759809618995,0.912673,0.08511822617509,0.00220877382491003,0,0.974706862426168,0.915759151625598,0.833551784860589,0.152426476285662,0.0140217388537489,0,0.974706862426168,0.971437698011059,0.977695408479581
"66",3,0.05,0.15,35,0.1,0.17773458353827,0.17842875,1.39824415503822,1.46256791388358,0.466081385012738,0.487522637961193,0.857375,0.132748051679405,0.00987694832059476,0,0.930748828602316,0.917646712218997,0.831973130209328,0.154189304627859,0.0138375651628123,0,0.930748828602316,0.925596237312092,0.935648805983554
"67",3,0.05,0.15,35,0.2,0.206135134857894,0.206715,1.40198016276162,1.52791936125486,0.467326720920539,0.509306453751618,0.857375,0.133993387587205,0.00863161241279462,0,0.939480368709591,0.912730958748696,0.807201543092682,0.175973120418285,0.0168253364890324,0,0.939480368709591,0.93462746639254,0.944075319577127
"68",3,0.05,0.15,35,0.3,0.238498695918971,0.23485875,1.40905010843613,1.59734344208621,0.469683369478709,0.532447814028737,0.857375,0.136350036145376,0.00627496385462439,0,0.956003759126209,0.917779846350258,0.783047664984991,0.199114480695404,0.0178378543196043,0,0.956003759126209,0.951799219113361,0.959940048047795
"69",3,0.05,0.15,35,0.4,0.266038251948095,0.26286,1.41222570083689,1.65958763600881,0.470741900278962,0.553195878669604,0.857375,0.137408566945628,0.0052164330543715,0,0.96342553511396,0.914185999555184,0.759499111293271,0.21986254533627,0.0206383433704578,0,0.96342553511396,0.959558891338544,0.967019158360225
"70",3,0.05,0.15,35,0.5,0.289164181231965,0.29071875,1.41541787094345,1.72180782994408,0.471805956981151,0.573935943314692,0.857375,0.138472623647817,0.00415237635218259,0,0.970886055374706,0.913254288888182,0.736543684591644,0.240602609981359,0.0228537054269972,0,0.970886055374706,0.967400595349938,0.97409353672868
"71",3,0.1,0.15,35,0.1,0.355503677870451,0.35373,1.75787108867424,1.86502703180011,0.58595702955808,0.621675677266703,0.729,0.252623696224747,0.018376303775253,0,0.932190760976926,0.919280275561268,0.686339028913329,0.28834234393337,0.0253186271533011,0,0.932190760976926,0.927085973673316,0.937042056457084
