"","pool","prevalence","above.llod","limit","pos1","pos_null","total.tests","total.tests_null","tests.per.sample","tests.per.sample_null","tn1","tp1","fn1","fp1","ppa","ppa_null","tn_null","tp_null","fn_null","fp_null","est","lwr.ci","upr.ci"
"107",4,0.05,0.25,35,0.47282356875,0.2,1.7149826172775,1.60832875,0.428745654319375,0.4020821875,0.81450625,0.178745654319375,0.00674809568062501,0,0.9636209,0.819877691296877,0.81450625,0.1520821875,0.0334115625,0,0.9636209,0.959763653731159,0.967204998359305
"108",4,0.05,0.3,35,0.48284023125,0.2,1.7075067739675,1.5849869225,0.426876693491875,0.396246730625,0.81450625,0.176876693491875,0.00861705650812501,0,0.9535453,0.788418642811415,0.81450625,0.146246730625,0.039247019375,0,0.9535453,0.949236131686734,0.957587772637508
"109",4,0.1,0.05,35,0.9209642,0.4,2.37012951392,2.33251516,0.59253237848,0.58312879,0.6561,0.34253237848,0.00136762152,0,0.9960232,0.968679238150625,0.6561,0.33312879,0.01077121,0,0.9960232,0.994583812769314,0.997160458497031
"110",4,0.1,0.1,35,0.9082399,0.4,2.36317172912,2.29718832,0.59079293228,0.57429708,0.6561,0.34079293228,0.00310706772,0,0.9909652,0.942998197150334,0.6561,0.32429708,0.01960292,0,0.9909652,0.988910581784759,0.992725657792686
"111",4,0.1,0.15,35,0.9168374,0.4,2.35540976856,2.26087216,0.58885244214,0.56521804,0.6561,0.33885244214,0.00504755786,0,0.9853226,0.916597964524571,0.6561,0.31521804,0.02868196,0,0.9853226,0.982769047243639,0.987587450328228
"112",4,0.1,0.2,35,0.9037692,0.4,2.34681584512,2.21494304,0.58670396128,0.55373576,0.6561,0.33670396128,0.00719603872,0,0.9790752,0.883209537656295,0.6561,0.30373576,0.04016424,0,0.9790752,0.97607628342247,0.981790348062241
"113",4,0.1,0.25,35,0.9161496,0.4,2.32966500188,2.14739852,0.58241625047,0.53684963,0.6561,0.33241625047,0.01148374953,0,0.9666073,0.834107676650189,0.6561,0.28684963,0.05705037,0,0.9666073,0.962897378568739,0.97004211164284
"114",4,0.1,0.3,35,0.9089277,0.4,2.30961288068,2.0981458,0.57740322017,0.52453645,0.6561,0.32740322017,0.01649677983,0,0.9520303,0.798303140447805,0.6561,0.27453645,0.06936355,0,0.9520303,0.947658249515536,0.95613660846193
"115",4,0.15,0.05,35,1.2848472,0.599999999999999,2.9046618868225,2.8612277575,0.726165471705625,0.715306939374999,0.52200625,0.476165471705625,0.001828278294375,0,0.9961751,0.973458208135567,0.52200625,0.465306939375,0.012686810625,0,0.9961751,0.994759116750056,0.997288576602929
"116",4,0.15,0.1,35,1.28341321875,0.599999999999999,2.89494083233,2.8069701325,0.7237352080825,0.701742533124999,0.52200625,0.4737352080825,0.0042585419175,0,0.9910908,0.945080418154003,0.52200625,0.451742533125,0.026251216875,0,0.9910908,0.989048903467813,0.992838392534045
"117",4,0.15,0.15,35,1.294407075,0.599999999999999,2.8878200638375,2.765864035,0.721955015959375,0.691466008749999,0.52200625,0.471955015959375,0.006038734040625,0,0.9873665,0.923581132075472,0.52200625,0.44146600875,0.03652774125,0,0.9873665,0.984979804903564,0.989462684153442
"118",4,0.15,0.2,35,1.2800672625,0.599999999999999,2.8755404044,2.712916555,0.7188851011,0.678229138749999,0.52200625,0.4688851011,0.0091086489,0,0.980944,0.895888573333856,0.52200625,0.42822913875,0.04976461125,0,0.980944,0.978069900563665,0.983532922137678
"119",4,0.15,0.25,35,1.32260870625,0.599999999999999,2.86091914918,2.626513705,0.715229787295,0.656628426249999,0.52200625,0.465229787295,0.012763962705,0,0.9732968,0.850698207351038,0.52200625,0.40662842625,0.07136532375,0,0.9732968,0.969945865971816,0.976368100138872
"120",4,0.15,0.3,35,1.321174725,0.599999999999999,2.832089242945,2.555523925,0.70802231073625,0.638880981249999,0.52200625,0.45802231073625,0.01997143926375,0,0.9582182,0.813569175852195,0.52200625,0.38888098125,0.0891127687499999,0,0.9582182,0.954110828669408,0.962055909858277
"121",5,0.001,0.05,35,0.015119730284853,0.00500000000000001,1.02486925672318,1.02402611479836,0.204973851344635,0.204805222959673,0.995009990004999,0.00497385134463518,1.61586503658122e-05,0,0.9967618,0.962968604168472,0.995009990004999,0.00480522295967284,0.000184787035328165,0,0.9967618,0.995440858676098,0.997778595377683
"122",5,0.001,0.1,35,0.0154341009145381,0.00500000000000001,1.02480208120862,1.02306475465657,0.204960416241725,0.204612950931315,0.995009990004999,0.00496041624172463,2.95937532763529e-05,0,0.9940694,0.924437212738241,0.995009990004999,0.00461295093131469,0.000377059063686314,0,0.9940694,0.992361516365342,0.995478979801266
"123",5,0.001,0.15,35,0.015124720294848,0.00500000000000001,1.02468456647324,1.02227022044926,0.204936913294648,0.204454044089852,0.995009990004999,0.00493691329464818,5.30967003528075e-05,0,0.9893594,0.892592218114618,0.995009990004999,0.00445404408985206,0.000535965905148944,0,0.9893594,0.987149492951196,0.991276870980974
"124",5,0.001,0.2,35,0.015094780234878,0.00500000000000001,1.02453025290915,1.02115139603652,0.20490605058183,0.204230279207305,0.995009990004999,0.0049060505818301,8.39594131708891e-05,0,0.9831745,0.847749646101386,0.995009990004999,0.00423027920730448,0.000759730787696526,0,0.9831745,0.980458197642401,0.985603876443356
"125",5,0.001,0.25,35,0.0147903896251829,0.00500000000000001,1.02414676814603,1.01994299561487,0.204829353629206,0.203988599122973,0.995009990004998,0.00482935362920593,0.000160656365795054,0,0.9678044,0.79931686048106,0.995009990004999,0.00398859912297332,0.00100141087202769,0,0.9678044,0.964155591054933,0.971177304126792
"126",5,0.001,0.3,35,0.015039890124933,0.00500000000000001,1.02396182340559,1.01892340774589,0.204792364681117,0.203784681549179,0.995009990004999,0.00479236468111699,0.000197645313883998,0,0.9603918,0.758451697084836,0.995009990004999,0.0037846815491788,0.0012053284458222,0,0.9603918,0.956382714637423,0.964129829692593
"127",5,0.01,0.05,35,0.1454615318968,0.05,1.24418298502751,1.2356958059137,0.248836597005502,0.24713916118274,0.9509900499,0.0488365970055014,0.00017335309449871,0,0.9964629,0.961828385594296,0.9509900499,0.04713916118274,0.00187078891726,0,0.9964629,0.995092561185687,0.997529967276935
"128",5,0.01,0.1,35,0.147519949801,0.05,1.2432851962566,1.2267566691493,0.24865703925132,0.24535133382986,0.9509900499,0.04865703925132,0.000352910848680081,0,0.9927992,0.92534952060398,0.9509900499,0.04535133382986,0.00365861627014,0,0.9927992,0.990940375617817,0.99436159477477
"129",5,0.01,0.15,35,0.1487451985535,0.05,1.24256749454733,1.2198708980181,0.248513498909467,0.24397417960362,0.9509900499,0.0485134989094671,0.000496451190532961,0,0.9898704,0.897250038286001,0.9509900499,0.04397417960362,0.00503577049638,0,0.9898704,0.987708518312228,0.991739317044365
"130",5,0.01,0.2,35,0.1485981687032,0.05,1.2412288367703,1.2102335722926,0.248245767354061,0.24204671445852,0.9509900499,0.0482457673540609,0.000764182745939242,0,0.9844076,0.857922000996283,0.9509900499,0.04204671445852,0.00696323564148,0,0.9844076,0.981783292734681,0.986743974664939
"131",5,0.01,0.25,35,0.1488432184537,0.05,1.23873810209627,1.19686169246045,0.247747620419254,0.23937233849209,0.9509900499,0.0477476204192544,0.00126232968074566,0,0.9742434,0.803353980401012,0.9509900499,0.03937233849209,0.00963761160791,0,0.9742434,0.970947092623231,0.977259414064745
"132",5,0.01,0.3,35,0.1495293577551,0.05,1.23558610067052,1.1849808189336,0.247117220134103,0.23699616378672,0.9509900499,0.0471172201341031,0.00189272996589693,0,0.9613807,0.754870464288026,0.9509900499,0.03699616378672,0.01201378631328,0,0.9613807,0.957417346237538,0.965072360200666
"133",5,0.05,0.05,35,0.7042199415625,0.25,2.12814451104875,2.089714544375,0.42562890220975,0.417942908875,0.7737809375,0.22562890220975,0.000590160290250001,0,0.9973912,0.963415312867367,0.7737809375,0.217942908875,0.008276153625,0,0.9973912,0.996182247237102,0.998293802515705
"134",5,0.05,0.1,35,0.6951711790625,0.25,2.12435466309469,2.05975967890625,0.424870932618938,0.41195193578125,0.7737809375,0.224870932618938,0.0013481298810625,0,0.9940406,0.936932252476513,0.7737809375,0.21195193578125,0.01426712671875,0,0.9940406,0.992329122391483,0.995453820144594
"135",5,0.05,0.15,35,0.700374217500001,0.25,2.12038564964313,2.01780923734375,0.424077129928625,0.40356184746875,0.7737809375,0.224077129928625,0.002141932571375,0,0.9905316,0.899843917745659,0.7737809375,0.20356184746875,0.02265721503125,0,0.9905316,0.988433744300899,0.992335780241565
"136",5,0.05,0.2,35,0.700826655625001,0.25,2.11395639077734,1.98022934515625,0.422791278155469,0.39604586903125,0.7737809375,0.222791278155469,0.00342778434453125,0,0.9848475,0.866619580439867,0.7737809375,0.19604586903125,0.03017319346875,0,0.9848475,0.982256930004501,0.98714976993676
"137",5,0.05,0.25,35,0.689515702500001,0.25,2.10285152321828,1.92031425421875,0.420570304643656,0.38406285084375,0.7737809375,0.220570304643656,0.00564875785634376,0,0.9750297,0.81364872088863,0.7737809375,0.18406285084375,0.04215621165625,0,0.9750297,0.971779602232391,0.9779989520839
"138",5,0.05,0.3,35,0.6956236171875,0.25,2.09091292530438,1.88197176171875,0.418182585060875,0.37639435234375,0.773780937499999,0.218182585060875,0.00803647743912501,0,0.9644748,0.779750169567386,0.7737809375,0.17639435234375,0.04982471015625,0,0.9644748,0.9606589645586,0.968016929459985
"139",5,0.1,0.05,35,1.29241356,0.499999999999999,3.043215950915,2.989276575,0.608643190183,0.597855315,0.59049,0.408643190182999,0.000866809817,0,0.9978833,0.971539925764939,0.59049,0.397855314999999,0.011654685,0,0.9978833,0.996771527285154,0.998686480541513
"140",5,0.1,0.1,35,1.30674641,0.499999999999999,3.037201887055,2.92602727,0.607440377411,0.585205453999999,0.59049,0.407440377411,0.002069622589,0,0.9949461,0.940649688652292,0.59049,0.385205453999999,0.024304546,0,0.9949461,0.993352156173262,0.996240213459029
"141",5,0.1,0.15,35,1.29855621,0.499999999999999,3.02989520488,2.871819595,0.605979040976,0.574363919,0.59049,0.405979040976,0.003530959024,0,0.9913776,0.914175280212937,0.59049,0.374363918999999,0.035146081,0,0.9913776,0.98936510034379,0.99309546217962
"142",5,0.1,0.2,35,1.32066975,0.499999999999999,3.022182698295,2.802251155,0.604436539658999,0.560450231,0.59049,0.404436539658999,0.005073460341,0,0.9876109,0.880198849844937,0.59049,0.360450230999999,0.0490597689999999,0,0.9876109,0.985245069227923,0.989685993636825
"143",5,0.1,0.25,35,1.32353632,0.499999999999999,3.002828436675,2.695740165,0.600565687335,0.539148033,0.59049,0.400565687335,0.008944312665,0,0.9781585,0.828180100608044,0.59049,0.339148032999999,0.0703619669999999,0,0.9781585,0.975100529087004,0.98093337830706
"144",5,0.1,0.3,35,1.31002249,0.499999999999999,2.97790504381,2.630360535,0.595581008762,0.526072107,0.59049,0.395581008762,0.013928991238,0,0.9659862,0.796249437132182,0.59049,0.326072106999999,0.0834378929999999,0,0.9659862,0.962245050569162,0.969452650080762
"145",5,0.15,0.05,35,1.8574679615625,0.749999999999999,3.77682642982797,3.70709635234375,0.755365285965594,0.74141927046875,0.4437053125,0.555365285965594,0.00092940153440625,0,0.9983293,0.973259825474695,0.4437053125,0.54141927046875,0.01487541703125,0,0.9983293,0.997315632777754,0.999031673426652
"146",5,0.15,0.1,35,1.865812381875,0.749999999999999,3.77036923924281,3.6354557378125,0.754073847848562,0.7270911475625,0.4437053125,0.554073847848563,0.0022208396514375,0,0.9960078,0.947503471462686,0.4437053125,0.5270911475625,0.0292035399375,0,0.9960078,0.994566065011223,0.997147443667043
"147",5,0.15,0.15,35,1.830209521875,0.749999999999999,3.76231325772578,3.56420375921875,0.752462651545156,0.71284075184375,0.4437053125,0.552462651545156,0.00383203595484375,0,0.9931115,0.921886840495398,0.4437053125,0.51284075184375,0.04345393565625,0,0.9931115,0.991288449111334,0.994637689261907
"148",5,0.15,0.2,35,1.8263154590625,0.749999999999999,3.74684019914031,3.4667335646875,0.749368039828063,0.6933467129375,0.4437053125,0.549368039828063,0.0069266476719375,0,0.9875486,0.886844192517117,0.4437053125,0.493346712937499,0.0629479745625,0,0.9875486,0.985177430611393,0.989629090143081
"149",5,0.15,0.25,35,1.84912354125,0.749999999999999,3.72905601427563,3.353768003125,0.745811202855126,0.670753600625,0.4437053125,0.545811202855125,0.010483484644875,0,0.9811548,0.846230624168957,0.4437053125,0.470753600624999,0.0855410868749999,0,0.9811548,0.978295180734987,0.983729080120292
"150",5,0.15,0.3,35,1.8652560871875,0.749999999999999,3.70738360769266,3.26203577125,0.741476721538531,0.65240715425,0.4437053125,0.541476721538531,0.0148179659614688,0,0.9733631,0.813250898158181,0.4437053125,0.452407154249999,0.10388753325,0,0.9733631,0.970015957421741,0.976430562690427
"151",6,0.001,0.05,35,0.0211809857269362,0.00599999999999999,1.03585974160281,1.03449143639927,0.172643290267136,0.172415239399878,0.994014980014994,0.00597662360046903,8.39638453696492e-06,0,0.9985971,0.960493490015582,0.994014980014994,0.00574857273321141,0.000236447251794583,0,0.9985971,0.997648516573771,0.999232264034518
"152",6,0.001,0.1,35,0.020929614887566,0.00599999999999999,1.03571672595926,1.03292533363069,0.172619454326544,0.172154222271781,0.994014980014994,0.00595278765987675,3.22323251292498e-05,0,0.9946145,0.916881751249252,0.994014980014994,0.00548755560511407,0.000497464379891929,0,0.9946145,0.992976374187084,0.995953401292173
"153",6,0.001,0.15,35,0.0210852254071762,0.00599999999999999,1.03565536633737,1.03180374368049,0.172609227722895,0.171967290613415,0.994014980014994,0.00594256105622837,4.24589287776296e-05,0,0.9929058,0.885648495748995,0.994014980014994,0.00530062394674823,0.00068439603825776,0,0.9929058,0.991059096513445,0.99445592823828
"154",6,0.001,0.2,35,0.0208937047676559,0.00599999999999999,1.03550401595499,1.03031621250604,0.172584002659164,0.171719368751006,0.994014980014994,0.00591733599249756,6.76839925084343e-05,0,0.9886911,0.844224763993667,0.994014980014994,0.00505270208433907,0.000932317900666927,0,0.9886911,0.986420140301069,0.990670291305221
"155",6,0.001,0.25,35,0.0210612853272361,0.00599999999999999,1.035179388471,1.0284408077195,0.1725298980785,0.171406801286583,0.994014980014994,0.00586323141183311,0.000121788573172889,0,0.9796511,0.79199979812794,0.994014980014994,0.00474013461991643,0.00124488536508956,0,0.9796511,0.976689991863549,0.982328010163612
"156",6,0.001,0.3,35,0.0203011877891404,0.00599999999999999,1.03479416984169,1.02653660374685,0.172465694973615,0.171089433957808,0.994014980014995,0.00579902830694796,0.000185991678058044,0,0.9689238,0.738972852592269,0.994014980014994,0.00442276729114162,0.00156225269386437,0,0.9689238,0.965333286667816,0.972237660009491
"157",6,0.01,0.05,35,0.204877996947099,0.06,1.35043073459141,1.33674834026392,0.225071789098568,0.222791390043986,0.941480149401,0.0584051224319007,0.00011472816709934,0,0.9980395,0.959071542439624,0.941480149401,0.0561247233773193,0.0023951272216807,0,0.9980395,0.996960833200243,0.998808719985393
"158",6,0.01,0.1,35,0.205872834407282,0.06,1.34967161508943,1.32366636968264,0.224945269181572,0.220611061613773,0.941480149401,0.0582786025149056,0.000241248084094377,0,0.9958775,0.921813613584788,0.941480149401,0.0539443949471061,0.0045754556518939,0,0.9958775,0.994416078112226,0.997037140857696
"159",6,0.01,0.15,35,0.203590560233921,0.06,1.34865393147958,1.3128059468769,0.224775655246596,0.21880099114615,0.941480149401,0.0581089885799294,0.000410862019070519,0,0.9929791,0.890882733736408,0.941480149401,0.0521343244794833,0.0063855261195167,0,0.9929791,0.991140784658265,0.994520738868371
"160",6,0.01,0.2,35,0.204526877843505,0.06,1.34649131869672,1.29877236202342,0.224415219782787,0.216462060337237,0.941480149401,0.0577485531161201,0.00077129748287988,0,0.9868199,0.85091457276244,0.941480149401,0.0497953936705699,0.0087244569284301,0,0.9868199,0.984387286424857,0.988962500108366
"161",6,0.01,0.25,35,0.208155108580643,0.06,1.34535011138622,1.27666976112301,0.22422501856437,0.212778293520502,0.941480149401,0.0575583518977033,0.00096149870129675,0,0.9835697,0.787965560093605,0.941480149401,0.0461116268538351,0.0124082237451649,0,0.9835697,0.980882484041351,0.985969670915154
"162",6,0.01,0.3,35,0.203941679337515,0.06,1.34198119381106,1.26178217949489,0.223663532301843,0.210297029915816,0.941480149401,0.056996865635176,0.00152298496382404,0,0.9739749,0.745565185190245,0.941480149401,0.0436303632491489,0.0148894873498511,0,0.9739749,0.970662988763441,0.977006705563999
"163",6,0.05,0.05,35,0.967179507328125,0.3,2.58731990766469,2.52965568811563,0.431219984610781,0.421609281352604,0.735091890625,0.264553317944114,0.000354791430885938,0,0.9986607,0.962381315118762,0.735091890625,0.254942614685937,0.0099654946890625,0,0.9986607,0.997728424772961,0.999278970817589
"164",6,0.05,0.1,35,0.970358404640626,0.3,2.58389846048724,2.46902234584375,0.43064974341454,0.411503724307292,0.735091890625,0.263983076747874,0.000925032627126564,0,0.9965081,0.924233909706545,0.735091890625,0.244837057640625,0.020071051734375,0,0.9965081,0.995145094799299,0.997567707072008
"165",6,0.05,0.15,35,0.939629063953126,0.3,2.5797598540761,2.434806048475,0.42995997567935,0.405801008079167,0.735091890625,0.263293309012683,0.00161480036231719,0,0.9939043,0.902706761135746,0.735091890625,0.2391343414125,0.0257737679625,0,0.9939043,0.992175930885466,0.995334628301721
"166",6,0.05,0.2,35,0.96267606946875,0.3,2.57367782879296,2.37145557445938,0.428946304798826,0.395242595743229,0.735091890625,0.262279638132159,0.00262847124284063,0,0.9900778,0.862849875059861,0.735091890625,0.228575929076563,0.0363321802984375,0,0.9900778,0.987935764564998,0.99192665128621
"167",6,0.05,0.25,35,0.966384783,0.3,2.56324119102629,2.2797342202,0.427206865171048,0.379955703366667,0.735091890625,0.260540198504381,0.00436791087061875,0,0.9835116,0.805143478631949,0.735091890625,0.2132890367,0.051619072675,0,0.9835116,0.980820085052492,0.985915917018637
"168",6,0.05,0.3,35,0.953934101859375,0.3,2.55030244318495,2.22084876700938,0.425050407197492,0.370141461168229,0.735091890625,0.258383740530825,0.006524368844175,0,0.9753712,0.768095755851426,0.735091890625,0.203474794501563,0.0614333148734375,0,0.9753712,0.972141416728916,0.978319896290142
"169",6,0.1,0.05,35,1.770215902,0.6,3.8075181886024,3.7230879598,0.634586364767067,0.620514659966666,0.531441,0.4679196981004,0.0006393018996,0,0.9986356,0.96860372610493,0.531441,0.4538479933,0.0147110067,0,0.9986356,0.997696845605235,0.999260585190156
"170",6,0.1,0.1,35,1.753816337,0.6,3.8023216818688,3.6281067766,0.633720280311467,0.604684462766666,0.531441,0.4670536136448,0.0015053863552,0,0.9967872,0.934818872543266,0.531441,0.4380177961,0.0305412039,0,0.9967872,0.99547055836143,0.997799617053442
"171",6,0.1,0.15,35,1.72898271,0.6,3.7976576455828,3.5596779754,0.632942940930466,0.593279662566666,0.531441,0.4662762742638,0.0022827257362,0,0.9951282,0.910478714313459,0.531441,0.4266129959,0.0419460041,0,0.9951282,0.99355913816707,0.996397081456308
"172",6,0.1,0.2,35,1.732262623,0.6,3.7850886441196,3.4656957172,0.630848107353266,0.577615952866667,0.531441,0.4641814406866,0.0043775593134,0,0.9906574,0.877049178865415,0.531441,0.4109492862,0.0576097138,0,0.9906574,0.988571982550809,0.99244900293114
"173",6,0.1,0.25,35,1.743508039,0.6,3.768624230554,3.3344308066,0.628104038425667,0.555738467766666,0.531441,0.461437371759,0.007121628241,0,0.984801,0.830358185628704,0.531441,0.3890718011,0.0794871989,0,0.984801,0.982206839766581,0.987106899242385
"174",6,0.1,0.3,35,1.755222014,0.6,3.7516149765832,3.2095949026,0.625269162763867,0.534932483766666,0.531441,0.4586024960972,0.0099565039028,0,0.9787508,0.785953993200429,0.531441,0.3682658171,0.1002931829,0,0.9787508,0.975730830273592,0.981487241442448
"175",6,0.15,0.05,35,2.3892544580625,0.9,4.73361432068702,4.628630477125,0.788935720114503,0.771438412854167,0.377149515625,0.622269053447836,0.000581430927164063,0,0.9990665,0.970974192617605,0.377149515625,0.6047717461875,0.0180787381875,0,0.9990665,0.998248334171483,0.999565786261129
"176",6,0.15,0.1,35,2.38364880370313,0.9,4.72814918139692,4.52686518980313,0.788024863566153,0.754477531633854,0.377149515625,0.621358196899486,0.00149228747551406,0,0.9976041,0.943743128910026,0.377149515625,0.587810864967187,0.0350396194078125,0,0.9976041,0.996435984266551,0.998464967066026
"177",6,0.15,0.15,35,2.42724833760938,0.9,4.72350919442851,4.46159580610938,0.787251532404752,0.743599301018229,0.377149515625,0.620584865738086,0.00226561863691406,0,0.9963625,0.926277893049222,0.377149515625,0.576932634351562,0.0459178500234375,0,0.9963625,0.994976035756199,0.997445967356076
"178",6,0.15,0.2,35,2.42475693567188,0.9,4.70839821882709,4.34702234324688,0.784733036471182,0.724503723874479,0.377149515625,0.618066369804516,0.00478411457048437,0,0.992319,0.895619528605769,0.377149515625,0.557837057207812,0.0650134271671875,0,0.992319,0.9904066704947,0.993935534532769
"179",6,0.15,0.25,35,2.35748908335938,0.9,4.69238024835033,4.16483516262813,0.782063374725054,0.694139193771354,0.377149515625,0.615396708058388,0.0074537763166125,0,0.9880328,0.846868615080199,0.377149515625,0.527472527104688,0.0953779572703125,0,0.9880328,0.985703494226701,0.990070972254438
"180",6,0.15,0.3,35,2.41354562695312,0.9,4.66871766016853,4.07035452120625,0.778119610028088,0.678392420201042,0.377149515625,0.611452943361422,0.0113975410135781,0,0.981701,0.821586827612195,0.377149515625,0.511725753534375,0.111124730840625,0,0.981701,0.978879303895614,0.984236934509763
"181",7,0.001,0.05,35,0.0276788526712731,0.00700000000000001,1.0487919779009,1.0465929011594,0.149827425414414,0.1495132715942,0.993020965034979,0.00697028255727131,8.75240774963277e-06,0,0.9987459,0.953731965868943,0.993020965034979,0.00665612873705757,0.00032290622796343,0,0.9987459,0.997836059295025,0.999340891958001
"182",7,0.001,0.1,35,0.0278323914405035,0.00700000000000001,1.04870637724544,1.0449988742415,0.149815196749349,0.149285553463072,0.993020965034979,0.00695805389220561,2.09810728153425e-05,0,0.9969937,0.921103080604769,0.993020965034979,0.00642841060592924,0.00055062435909176,0,0.9969937,0.99571265622931,0.997969851106268
"183",7,0.001,0.15,35,0.0277765591607834,0.00700000000000001,1.04861216864825,1.04270841428211,0.149801738378322,0.148958344897444,0.99302096503498,0.00694459552117906,3.44394438418889e-05,0,0.9950653,0.87421858048868,0.993020965034979,0.00610120204030152,0.000877832924719479,0,0.9950653,0.993487591740477,0.996342950271212
"184",7,0.001,0.2,35,0.0279091608251188,0.00700000000000001,1.04853424772287,1.04120668106635,0.149790606817553,0.148743811580907,0.993020965034979,0.00693346396040985,4.55710046110973e-05,0,0.9934703,0.843478898338815,0.993020965034979,0.00588666872376399,0.00109236624125702,0,0.9934703,0.991689377796464,0.994953842797377
"185",7,0.001,0.25,35,0.0280626995943492,0.00700000000000001,1.04812615214281,1.03802724110466,0.149732307448973,0.148289605872094,0.993020965034979,0.00687516459182955,0.0001038703731914,0,0.9851168,0.778397449243167,0.993020965034979,0.00543246301495122,0.00154657195006978,0,0.9851168,0.982547136706238,0.987397935890448
"186",7,0.001,0.3,35,0.027643957496448,0.00700000000000001,1.04784635983944,1.03606694654112,0.149692337119921,0.148009563791588,0.993020965034979,0.00683519426277788,0.000143840702243068,0,0.9793896,0.738271259603817,0.993020965034979,0.00515242093444514,0.00182661403057586,0,0.9793896,0.976411254377751,0.98208394313865
"187",7,0.01,0.05,35,0.279483158710643,0.07,1.47514938605862,1.45505124065004,0.210735626579802,0.207864462950006,0.93206534790699,0.0678784837226596,5.61683703505007e-05,0,0.9991732,0.956909590172938,0.932065347906991,0.0650073200928634,0.00292733200014671,0,0.9991732,0.998388722319824,0.999637021086784
"188",7,0.01,0.1,35,0.272350020240877,0.07,1.47444962517473,1.43702721303141,0.210635660739248,0.20528960186163,0.93206534790699,0.0677785178821047,0.000156134210905365,0,0.9977017,0.91900756213501,0.932065347906991,0.0624324590044872,0.00550219308852283,0,0.9977017,0.996552897151838,0.998542808169781
"189",7,0.01,0.15,35,0.27330110537018,0.07,1.47385034643476,1.42347074435931,0.21055004949068,0.203352963479902,0.93206534790699,0.0676929066335371,0.000241745459472976,0,0.9964415,0.890500190387865,0.932065347906991,0.0604958206227589,0.00743883147025119,0,0.9964415,0.995067705266681,0.997512082481626
"190",7,0.01,0.2,35,0.276222295410179,0.07,1.4721176595462,1.39728502726665,0.210302522792314,0.199612146752379,0.93206534790699,0.067445379935171,0.000489272157839068,0,0.9927979,0.835435262368485,0.932065347906991,0.0567550038952356,0.0111796481977745,0,0.9927979,0.990938928365177,0.994360443792268
"191",7,0.01,0.25,35,0.272485889545063,0.07,1.46844727936945,1.37317537721362,0.209778182767064,0.196167911030517,0.93206534790699,0.0669210399099215,0.00101361218308855,0,0.9850796,0.784736015139754,0.932065347906991,0.0533107681733743,0.0146238839196358,0,0.9850796,0.982507037039787,0.987363667073499
"192",7,0.01,0.3,35,0.270447849982273,0.07,1.4665256118657,1.3537444660205,0.209503658837957,0.193392066574358,0.93206534790699,0.0666465159808137,0.0012881361121964,0,0.9810386,0.743875506244246,0.932065347906991,0.0505349237172146,0.0173997283757955,0,0.9810386,0.978170988228161,0.983620961921946
"193",7,0.05,0.05,35,1.22294060163594,0.35,3.10932499340716,3.02807554125313,0.444189284772452,0.432582220179018,0.698337296093749,0.301332141915309,0.000330561990940469,0,0.9989042,0.960427237342257,0.69833729609375,0.289725077321875,0.011937626584375,0,0.9989042,0.998038046565522,0.999453712119716
"194",7,0.05,0.1,35,1.26095010232812,0.35,3.10709636968325,2.94462926194305,0.44387090995475,0.420661323134721,0.698337296093749,0.301013767097607,0.000648936808643125,0,0.9978488,0.920909932451953,0.69833729609375,0.277804180277578,0.0238585236286719,0,0.9978488,0.996729876835478,0.998659308879232
"195",7,0.05,0.15,35,1.25491684825,0.35,3.10366031082067,2.88493887991938,0.443380044402954,0.412134125702768,0.69833729609375,0.300522901545811,0.00113980236043938,0,0.9962216,0.892642608312993,0.69833729609375,0.269276982845625,0.032385721060625,0,0.9962216,0.994812873172709,0.997327701115031
"196",7,0.05,0.2,35,1.23440378438437,0.35,3.09578600926061,2.81216515351321,0.442255144180087,0.401737879073315,0.69833729609375,0.299398001322945,0.00226470258330578,0,0.9924926,0.858179459588171,0.69833729609375,0.258880736216172,0.0427819676900781,0,0.9924926,0.99059941212268,0.994089767338923
"197",7,0.05,0.25,35,1.23380045897656,0.35,3.08596308729839,2.70250707026914,0.440851869614056,0.386072438609878,0.69833729609375,0.297994726756913,0.00366797714933688,0,0.9878408,0.806249140524578,0.69833729609375,0.243215295752734,0.0584474081535156,0,0.9878408,0.985494791061421,0.989895856766181
"198",7,0.05,0.3,35,1.23802373683125,0.35,3.07474817295527,2.61740121021774,0.43924973899361,0.373914458602534,0.69833729609375,0.296392596136467,0.00527010776978297,0,0.9825298,0.765945914935504,0.69833729609375,0.231057315745391,0.0706053881608594,0,0.9825298,0.979766809353441,0.985006378871173
"199",7,0.1,0.05,35,2.2193249874,0.7,4.64833222616107,4.54186124621,0.664047460880153,0.648837320887143,0.4782969,0.52119031802301,0.00051278197699,0,0.9990171,0.969862318299431,0.4782969,0.50598017803,0.01572292197,0,0.9990171,0.998183943127135,0.999532110582726
"200",7,0.1,0.1,35,2.2156730657,0.7,4.6453665005485,4.42622605409,0.663623785792643,0.632318007727143,0.4782969,0.5207666429355,0.000936457064499999,0,0.998205,0.938198114732307,0.4782969,0.48946086487,0.03224223513,0,0.998205,0.997162836218527,0.998936709704001
"201",7,0.1,0.15,35,2.227672237,0.7,4.64105540698165,4.33963740187,0.663007915283092,0.619948200267143,0.4782969,0.52015077242595,0.00155232757405,0,0.9970245,0.914487679697514,0.4782969,0.47709105741,0.04461204259,0,0.9970245,0.995748867802391,0.997995135187465
