"","pool","prevalence","above.llod","limit","pos","total.tests","tests.per.sample","tn","tp","fn","fp","ppa","est","lwr.ci","upr.ci"
"1",2,0.001,0.05,35,1.09504010886982,2.86860717730383,1.43430358865192,0.0475510268938911,0.934303588651915,0.0181453844541936,0,0.980948707,0.980948707,0.9780749299655,0.983537303128968
"2",2,0.001,0.1,35,1.09504010886982,2.82754502573447,1.41377251286723,0.0475510268938911,0.913772512867232,0.0386764602388765,0,0.959392617,0.959392617,0.955337978475306,0.963176842045953
"3",2,0.001,0.15,35,1.09504010886982,2.77232406870478,1.38616203435239,0.0475510268938911,0.88616203435239,0.0662869387537193,0,0.930403685,0.930403685,0.925239744121868,0.935315221923589
"4",2,0.001,0.2,35,1.09504010886982,2.73181511092838,1.36590755546419,0.0475510268938911,0.865907555464191,0.0865414176419183,0,0.909138001,0.909138001,0.903334982075053,0.914701444139113
"5",2,0.001,0.25,35,1.09504010886982,2.67202681819102,1.33601340909551,0.0475510268938911,0.836013409095511,0.116435564010598,0,0.877751389,0.877751389,0.871170877030975,0.884111016726315
"6",2,0.001,0.3,35,1.09504010886982,2.61018993153088,1.30509496576544,0.0475510268938911,0.805094965765439,0.14735400734067,0,0.845289342,0.845289342,0.83805114913855,0.852325825165992
"7",2,0.01,0.05,35,1.14407528549091,2.94669776892801,1.473348884464,0.004900987648271,0.973348884464004,0.0217501278877248,0,0.97814275,0.97814275,0.975083776156952,0.98091864277224
"8",2,0.01,0.1,35,1.14407528549091,2.90540928788415,1.45270464394207,0.004900987648271,0.952704643942072,0.0423943684096568,0,0.957396834,0.957396834,0.953253084265898,0.961271446501762
"9",2,0.01,0.15,35,1.14407528549091,2.85711346288956,1.42855673144478,0.004900987648271,0.928556731444779,0.0665422809069502,0,0.93312999,0.93312999,0.928056683686092,0.937949231952411
"10",2,0.01,0.2,35,1.14407528549091,2.81638385333341,1.4081919266667,0.004900987648271,0.908191926666703,0.0869070856850257,0,0.912664886,0.912664886,0.906960479299646,0.918127601530531
"11",2,0.01,0.25,35,1.14407528549091,2.75261337296061,1.37630668648031,0.004900987648271,0.876306686480305,0.118792325871424,0,0.880622607,0.880622607,0.874106697484836,0.886915930123139
"12",2,0.01,0.3,35,1.14407528549091,2.67015066217089,1.33507533108544,0.004900987648271,0.835075331085443,0.160023681266286,0,0.839188182,0.839188182,0.831839540491299,0.846338706396672
"13",2,0.03,0.05,35,1.14788251664989,2.95555297900855,1.47777648950427,0.00158951679128778,0.977776489504273,0.0206339937044391,0,0.979333156,0.979333156,0.976351105032116,0.982031246573182
"14",2,0.03,0.1,35,1.14788251664989,2.91792221696457,1.45896110848228,0.00158951679128778,0.958961108482283,0.0394493747264296,0,0.96048782,0.96048782,0.956483146475467,0.964221376019683
"15",2,0.03,0.15,35,1.14788251664989,2.86092723767187,1.43046361883593,0.00158951679128778,0.930463618835935,0.0679468643727778,0,0.931944961,0.931944961,0.926831980031102,0.93680459988945
"16",2,0.03,0.2,35,1.14788251664989,2.82734148578008,1.41367074289004,0.00158951679128778,0.913670742890042,0.0847397403186703,0,0.91512535,0.91512535,0.909491331504656,0.920516199132443
"17",2,0.03,0.25,35,1.14788251664989,2.74248564230314,1.37124282115157,0.00158951679128778,0.871242821151571,0.127167662057141,0,0.872629881,0.872629881,0.86593696365978,0.879104947352301
"18",2,0.03,0.3,35,1.14788251664989,2.68942072816053,1.34471036408027,0.00158951679128778,0.844710364080266,0.153700119128447,0,0.846055183,0.846055183,0.838831122556582,0.85307708258528
"19",2,0.05,0.05,35,1.14864676542995,2.95653549447819,1.47826774723909,0.000924785006698927,0.978267747239094,0.020807467754207,0,0.979173272,0.979173272,0.976180754406351,0.981881948218419
"20",2,0.05,0.1,35,1.14864676542995,2.91413204285264,1.45706602142632,0.000924785006698927,0.957066021426321,0.0420091935669803,0,0.957951921,0.957951921,0.953832711620925,0.961801639009272
"21",2,0.05,0.15,35,1.14864676542995,2.86010592764134,1.43005296382067,0.000924785006698927,0.930052963820668,0.0690222511726325,0,0.930913859,0.930913859,0.925766707082226,0.935808296594241
"22",2,0.05,0.2,35,1.14864676542995,2.82063260576748,1.41031630288374,0.000924785006698927,0.910316302883741,0.0887589121095601,0,0.911158929,0.911158929,0.905412093033488,0.916664977536644
"23",2,0.05,0.25,35,1.14864676542995,2.75816749203942,1.37908374601971,0.000924785006698927,0.87908374601971,0.119991468973591,0,0.879897462,0.879897462,0.87336512640349,0.886207641210734
"24",2,0.05,0.3,35,1.14864676542995,2.67543394760235,1.33771697380117,0.000924785006698927,0.837716973801174,0.161358241192127,0,0.838492399,0.838492399,0.831131398581387,0.845655691829144
